,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
25460,05:58.1,09/01/2020,11:05:58,1,40,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25461,06:06.2,09/01/2020,11:06:06,0,11,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25462,06:14.0,09/01/2020,11:06:14,0,55,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25463,06:22.0,09/01/2020,11:06:22,1,55,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25464,06:29.8,09/01/2020,11:06:30,1,59,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25465,06:37.7,09/01/2020,11:06:38,1,25,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25466,06:45.8,09/01/2020,11:06:46,0,42,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25467,06:53.9,09/01/2020,11:06:54,0,91,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25468,07:01.7,09/01/2020,11:07:02,0,8,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25469,07:09.6,09/01/2020,11:07:10,1,16,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25470,07:17.7,09/01/2020,11:07:18,0,56,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25471,07:26.3,09/01/2020,11:07:26,0,35,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25472,07:34.2,09/01/2020,11:07:34,1,13,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25473,07:42.0,09/01/2020,11:07:42,0,94,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25474,07:50.0,09/01/2020,11:07:50,1,52,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25475,07:57.8,09/01/2020,11:07:58,0,11,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,
25476,08:06.0,09/01/2020,11:08:06,1,26,"['Clouds', 804, 298.21, 83]",'Clouds', 804, 298.21, 83,['detection error']
25477,08:14.1,09/01/2020,11:08:14,1,58,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,['detection error']
25478,08:21.9,09/01/2020,11:08:22,1,93,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25479,08:30.0,09/01/2020,11:08:30,1,40,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,['detection error']
25480,08:38.1,09/01/2020,11:08:38,1,41,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,['detection error']
25481,08:46.1,09/01/2020,11:08:46,1,0,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,['detection error']
25482,08:54.0,09/01/2020,11:08:54,0,14,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25483,09:01.8,09/01/2020,11:09:02,0,57,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25484,09:09.7,09/01/2020,11:09:10,1,84,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25485,09:18.7,09/01/2020,11:09:19,1,83,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25486,09:25.8,09/01/2020,11:09:26,1,44,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25487,09:33.6,09/01/2020,11:09:34,0,82,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25488,09:41.8,09/01/2020,11:09:42,0,77,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25489,09:49.5,09/01/2020,11:09:50,1,31,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25490,09:57.4,09/01/2020,11:09:57,0,32,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,['detection error']
25491,10:05.8,09/01/2020,11:10:06,1,23,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25492,10:13.6,09/01/2020,11:10:14,1,22,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25493,10:21.6,09/01/2020,11:10:22,1,40,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25494,10:31.8,09/01/2020,11:10:32,0,3,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25495,10:39.7,09/01/2020,11:10:40,0,35,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25496,10:48.9,09/01/2020,11:10:49,1,61,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25497,10:57.5,09/01/2020,11:10:58,0,8,"['Clouds', 804, 298.2, 83]",'Clouds', 804, 298.2, 83,
25498,37:27.1,09/01/2020,11:37:27,1,64,"['Clouds', 802, 298.36, 83]",'Clouds', 802, 298.36, 83,['detection error']
25499,37:41.5,09/01/2020,11:37:42,1,2,"['Clouds', 802, 298.36, 83]",'Clouds', 802, 298.36, 83,
25500,37:51.1,09/01/2020,11:37:51,1,9,"['Clouds', 802, 298.35, 83]",'Clouds', 802, 298.35, 83,['detection error']
25501,37:59.2,09/01/2020,11:37:59,1,3,"['Clouds', 802, 298.35, 83]",'Clouds', 802, 298.35, 83,['detection error']
25502,10:15.0,09/01/2020,12:10:15,1,42,"['Clouds', 802, 298.35, 83]",'Clouds', 802, 298.35, 83,[]
25503,10:23.1,09/01/2020,12:10:23,0,11,"['Clouds', 802, 298.36, 83]",'Clouds', 802, 298.36, 83,['uncertain']
25504,10:33.1,09/01/2020,12:10:33,0,46,"['Clouds', 802, 298.36, 83]",'Clouds', 802, 298.36, 83,['uncertain']
25505,23:28.6,09/01/2020,12:23:29,1,55,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,
25506,23:37.3,09/01/2020,12:23:37,1,31,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,['uncertain']
25507,23:54.8,09/01/2020,12:23:55,0,62,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,
25508,24:30.9,09/01/2020,12:24:31,1,79,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,
25509,25:34.2,09/01/2020,12:25:34,1,31,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,['uncertain']
25510,25:42.4,09/01/2020,12:25:42,0,72,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,"['uncertain', 'uncertain', 'uncertain']"
25511,25:50.9,09/01/2020,12:25:51,0,94,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,
25512,33:30.1,09/01/2020,12:33:30,1,67,"['Clouds', 802, 298.22, 83]",'Clouds', 802, 298.22, 83,['uncertain']
25513,33:47.1,09/01/2020,12:33:47,0,18,"['Clouds', 802, 298.34, 83]",'Clouds', 802, 298.34, 83,['uncertain']
25514,40:25.8,09/01/2020,12:40:26,0,10,"['Clouds', 802, 298.21, 83]",'Clouds', 802, 298.21, 83,
25515,40:44.9,09/01/2020,12:40:45,1,12,"['Clouds', 802, 298.21, 83]",'Clouds', 802, 298.21, 83,
25516,40:56.0,09/01/2020,12:40:56,1,54,"['Clouds', 802, 298.21, 83]",'Clouds', 802, 298.21, 83,['uncertain']
25517,59:42.6,09/01/2020,12:59:43,0,7,"['Rain', 500, 298.35, 83]",'Rain', 500, 298.35, 83,
25518,59:50.8,09/01/2020,12:59:51,1,3,"['Rain', 500, 298.35, 83]",'Rain', 500, 298.35, 83,
25519,00:26.5,09/01/2020,13:00:26,1,23,"['Rain', 500, 298.35, 83]",'Rain', 500, 298.35, 83,['uncertain']
25520,00:34.4,09/01/2020,13:00:34,0,11,"['Rain', 500, 298.35, 83]",'Rain', 500, 298.35, 83,['uncertain']
25521,00:42.3,09/01/2020,13:00:42,1,13,"['Rain', 500, 298.21, 83]",'Rain', 500, 298.21, 83,['uncertain']
25522,00:50.3,09/01/2020,13:00:50,0,10,"['Rain', 500, 298.21, 83]",'Rain', 500, 298.21, 83,['uncertain']
25523,53:31.5,09/01/2020,13:53:32,1,53,"['Rain', 520, 297.82, 94]",'Rain', 520, 297.82, 94,
25524,18:57.1,09/01/2020,14:18:57,1,23,"['Rain', 520, 297.92, 94]",'Rain', 520, 297.92, 94,['uncertain']
25525,19:05.3,09/01/2020,14:19:05,0,68,"['Rain', 520, 297.91, 94]",'Rain', 520, 297.91, 94,['uncertain']
25526,19:15.6,09/01/2020,14:19:16,1,51,"['Rain', 520, 297.92, 94]",'Rain', 520, 297.92, 94,
25527,19:27.4,09/01/2020,14:19:27,0,43,"['Rain', 520, 297.92, 94]",'Rain', 520, 297.92, 94,['uncertain']
25528,20:26.4,09/01/2020,14:20:26,1,89,"['Rain', 520, 297.91, 94]",'Rain', 520, 297.91, 94,['uncertain']
25529,20:34.5,09/01/2020,14:20:35,1,21,"['Rain', 520, 297.91, 94]",'Rain', 520, 297.91, 94,
25530,20:43.5,09/01/2020,14:20:44,0,61,"['Rain', 520, 297.92, 94]",'Rain', 520, 297.92, 94,
25531,27:11.8,09/01/2020,14:27:12,1,37,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25532,28:29.1,09/01/2020,14:28:29,0,65,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25533,30:12.9,09/01/2020,14:30:13,0,32,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25534,30:30.9,09/01/2020,14:30:31,0,40,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25535,30:42.1,09/01/2020,14:30:42,1,77,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25536,30:52.3,09/01/2020,14:30:52,1,34,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25537,31:03.4,09/01/2020,14:31:03,0,35,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25538,31:14.1,09/01/2020,14:31:14,0,0,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25539,31:33.4,09/01/2020,14:31:33,1,80,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,['uncertain']
25540,31:42.0,09/01/2020,14:31:42,0,23,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25541,31:51.8,09/01/2020,14:31:52,0,80,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25542,32:00.0,09/01/2020,14:32:00,0,9,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25543,39:12.6,09/01/2020,14:39:13,1,39,"['Rain', 520, 297.9, 94]",'Rain', 520, 297.9, 94,
25544,39:28.9,09/01/2020,14:39:29,0,58,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25545,40:32.3,09/01/2020,14:40:32,1,2,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,['uncertain']
25546,41:10.9,09/01/2020,14:41:11,1,42,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25547,41:21.6,09/01/2020,14:41:22,0,82,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25548,41:31.9,09/01/2020,14:41:32,0,46,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25549,48:43.0,09/01/2020,14:48:43,1,2,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25550,49:02.6,09/01/2020,14:49:03,1,52,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25551,49:22.8,09/01/2020,14:49:23,0,80,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25552,50:04.8,09/01/2020,14:50:05,1,6,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25553,50:58.8,09/01/2020,14:50:59,0,4,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,
25554,51:09.4,09/01/2020,14:51:09,1,71,"['Rain', 520, 297.83, 94]",'Rain', 520, 297.83, 94,['uncertain']
25555,52:14.5,09/01/2020,14:52:15,1,58,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25556,52:22.5,09/01/2020,14:52:23,0,56,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25557,52:30.5,09/01/2020,14:52:31,1,49,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25558,52:38.3,09/01/2020,14:52:38,0,72,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25559,52:46.2,09/01/2020,14:52:46,0,77,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25560,52:54.2,09/01/2020,14:52:54,0,89,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25561,53:02.0,09/01/2020,14:53:02,1,56,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25562,53:09.9,09/01/2020,14:53:10,0,88,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25563,53:17.8,09/01/2020,14:53:18,1,15,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25564,54:27.5,09/01/2020,14:54:28,1,69,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25565,54:35.7,09/01/2020,14:54:36,1,23,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25566,54:43.6,09/01/2020,14:54:44,0,76,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25567,54:51.5,09/01/2020,14:54:52,1,82,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25568,54:59.4,09/01/2020,14:54:59,0,87,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25569,59:23.2,09/01/2020,14:59:23,0,67,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25570,59:31.0,09/01/2020,14:59:31,0,28,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25571,59:40.9,09/01/2020,14:59:41,0,35,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25572,59:49.3,09/01/2020,14:59:49,1,94,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25573,59:57.5,09/01/2020,14:59:58,0,11,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25574,00:05.5,09/01/2020,15:00:05,1,16,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25575,00:13.3,09/01/2020,15:00:13,1,74,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25576,00:21.1,09/01/2020,15:00:21,0,76,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25577,00:29.1,09/01/2020,15:00:29,1,87,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25578,00:49.3,09/01/2020,15:00:49,1,13,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25579,01:20.5,09/01/2020,15:01:21,0,27,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,
25580,01:43.4,09/01/2020,15:01:43,1,23,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25581,02:02.4,09/01/2020,15:02:02,1,19,"['Rain', 500, 297.69, 94]",'Rain', 500, 297.69, 94,['uncertain']
25582,02:10.3,09/01/2020,15:02:10,1,58,"['Rain', 500, 297.81, 94]",'Rain', 500, 297.81, 94,['uncertain']
25583,02:18.1,09/01/2020,15:02:18,1,57,"['Rain', 500, 297.69, 94]",'Rain', 500, 297.69, 94,['uncertain']
25584,02:26.0,09/01/2020,15:02:26,0,11,"['Rain', 500, 297.69, 94]",'Rain', 500, 297.69, 94,['uncertain']
25585,02:34.0,09/01/2020,15:02:34,1,27,"['Rain', 500, 297.83, 94]",'Rain', 500, 297.83, 94,['uncertain']
25586,02:41.7,09/01/2020,15:02:42,1,1,"['Rain', 500, 297.83, 94]",'Rain', 500, 297.83, 94,
25587,02:49.7,09/01/2020,15:02:50,1,37,"['Rain', 500, 297.69, 94]",'Rain', 500, 297.69, 94,
25588,02:58.2,09/01/2020,15:02:58,1,6,"['Rain', 500, 297.69, 94]",'Rain', 500, 297.69, 94,['uncertain']
25589,33:33.3,09/01/2020,15:33:33,0,9,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25590,34:02.5,09/01/2020,15:34:02,0,26,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25591,34:59.9,09/01/2020,15:35:00,1,69,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,
25592,35:12.4,09/01/2020,15:35:12,1,83,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25593,35:28.4,09/01/2020,15:35:28,1,19,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25594,35:36.2,09/01/2020,15:35:36,0,90,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,['uncertain']
25595,35:44.0,09/01/2020,15:35:44,1,88,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,['uncertain']
25596,35:52.0,09/01/2020,15:35:52,1,33,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,
25597,36:01.5,09/01/2020,15:36:01,0,68,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,['uncertain']
25598,36:07.6,09/01/2020,15:36:08,1,42,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,
25599,36:15.7,09/01/2020,15:36:16,1,66,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,
25600,36:23.6,09/01/2020,15:36:24,1,82,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,
25601,36:31.4,09/01/2020,15:36:31,1,50,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25602,36:39.4,09/01/2020,15:36:39,0,35,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25603,36:47.2,09/01/2020,15:36:47,1,70,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25604,36:55.1,09/01/2020,15:36:55,0,77,"['Rain', 500, 297.52, 88]",'Rain', 500, 297.52, 88,['uncertain']
25605,43:14.8,09/01/2020,15:43:15,1,77,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,
25606,43:30.4,09/01/2020,15:43:30,0,44,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25607,43:38.1,09/01/2020,15:43:38,1,72,"['Rain', 500, 297.4, 88]",'Rain', 500, 297.4, 88,['uncertain']
25608,43:46.0,09/01/2020,15:43:46,1,72,"['Rain', 500, 297.41, 88]",'Rain', 500, 297.41, 88,['uncertain']
25609,43:54.0,09/01/2020,15:43:54,1,60,"['Rain', 500, 297.4, 88]",'Rain', 500, 297.4, 88,
25610,51:38.7,09/01/2020,15:51:39,0,43,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,
25611,52:02.9,09/01/2020,15:52:03,1,92,"['Rain', 500, 297.4, 88]",'Rain', 500, 297.4, 88,
25612,52:21.8,09/01/2020,15:52:22,1,5,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,
25613,52:50.2,09/01/2020,15:52:50,1,42,"['Rain', 500, 297.4, 88]",'Rain', 500, 297.4, 88,['uncertain']
25614,52:59.1,09/01/2020,15:52:59,1,4,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,['uncertain']
25615,59:28.1,09/01/2020,15:59:28,1,7,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,['uncertain']
25616,08:27.1,09/01/2020,16:08:27,1,23,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,['uncertain']
25617,11:14.3,09/01/2020,16:11:14,0,61,"['Clouds', 803, 297.38, 94]",'Clouds', 803, 297.38, 94,['uncertain']
25618,11:22.3,09/01/2020,16:11:22,0,11,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,['uncertain']
25619,11:53.8,09/01/2020,16:11:54,0,17,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,
25620,14:33.1,09/01/2020,16:14:33,0,62,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,"['pedestrian', 'uncertain', 'uncertain']"
25621,14:41.3,09/01/2020,16:14:41,1,5,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,"['pedestrian', 'uncertain', 'uncertain', 'uncertain']"
25622,15:21.1,09/01/2020,16:15:21,0,25,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,"['pedestrian', 'uncertain', 'uncertain', 'uncertain']"
25623,16:34.8,09/01/2020,16:16:35,0,58,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,
25624,16:51.2,09/01/2020,16:16:51,1,95,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,"['uncertain', 'uncertain', 'uncertain', 'uncertain']"
25625,17:08.7,09/01/2020,16:17:09,1,98,"['Clouds', 803, 297.38, 94]",'Clouds', 803, 297.38, 94,
25626,17:35.4,09/01/2020,16:17:35,1,22,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,"['uncertain', 'uncertain']"
25627,17:43.3,09/01/2020,16:17:43,0,83,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,"['uncertain', 'uncertain', 'uncertain']"
25628,17:59.1,09/01/2020,16:17:59,0,49,"['Clouds', 803, 297.39, 94]",'Clouds', 803, 297.39, 94,"['uncertain', 'uncertain', 'uncertain']"
25629,22:09.9,09/01/2020,16:22:10,0,36,"['Clouds', 803, 297.27, 94]",'Clouds', 803, 297.27, 94,
25630,28:19.2,09/01/2020,16:28:19,0,87,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,"['uncertain', 'pedestrian', 'uncertain']"
25631,28:27.3,09/01/2020,16:28:27,1,75,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,"['uncertain', 'uncertain']"
25632,28:35.0,09/01/2020,16:28:35,1,72,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25633,28:43.2,09/01/2020,16:28:43,1,57,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
25634,28:51.2,09/01/2020,16:28:51,1,10,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
25635,28:59.1,09/01/2020,16:28:59,0,40,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,"['uncertain', 'uncertain', 'uncertain', 'pedestrian', 'uncertain']"
25636,29:06.9,09/01/2020,16:29:07,1,58,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25637,29:14.8,09/01/2020,16:29:15,0,98,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25638,29:22.8,09/01/2020,16:29:23,1,41,"['Clouds', 803, 297.26, 94]",'Clouds', 803, 297.26, 94,
25639,29:30.7,09/01/2020,16:29:31,1,83,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25640,29:38.7,09/01/2020,16:29:39,1,30,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25641,29:46.6,09/01/2020,16:29:47,1,32,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25642,29:54.6,09/01/2020,16:29:55,0,6,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25643,30:02.4,09/01/2020,16:30:02,1,65,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25644,30:41.6,09/01/2020,16:30:42,1,0,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25645,30:49.5,09/01/2020,16:30:49,1,37,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25646,36:20.2,09/01/2020,16:36:20,0,43,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25647,36:28.1,09/01/2020,16:36:28,0,89,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25648,36:35.8,09/01/2020,16:36:36,1,86,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25649,36:43.9,09/01/2020,16:36:44,1,14,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25650,36:51.9,09/01/2020,16:36:52,0,45,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25651,37:00.2,09/01/2020,16:37:00,1,70,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25652,38:13.4,09/01/2020,16:38:13,0,72,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25653,38:21.2,09/01/2020,16:38:21,1,80,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25654,38:40.4,09/01/2020,16:38:40,1,1,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25655,38:48.2,09/01/2020,16:38:48,1,75,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25656,39:01.0,09/01/2020,16:39:01,0,51,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25657,39:16.9,09/01/2020,16:39:17,0,42,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25658,39:24.7,09/01/2020,16:39:25,1,49,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25659,39:32.6,09/01/2020,16:39:33,1,33,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25660,39:40.6,09/01/2020,16:39:41,1,100,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25661,39:48.4,09/01/2020,16:39:48,0,90,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25662,39:56.3,09/01/2020,16:39:56,1,78,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25663,40:04.2,09/01/2020,16:40:04,1,57,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,['detection error']
25664,40:11.9,09/01/2020,16:40:12,0,68,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25665,40:19.7,09/01/2020,16:40:20,1,99,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25666,40:27.6,09/01/2020,16:40:28,1,1,"['Rain', 500, 297.26, 88]",'Rain', 500, 297.26, 88,
25667,00:12.1,09/01/2020,17:00:12,1,51,"['Clouds', 802, 297.23, 88]",'Clouds', 802, 297.23, 88,['detection error']
25668,00:54.8,09/01/2020,17:00:55,1,16,"['Clouds', 802, 297.24, 88]",'Clouds', 802, 297.24, 88,
25669,14:09.0,09/01/2020,17:14:09,1,76,"['Clouds', 802, 297.26, 88]",'Clouds', 802, 297.26, 88,['detection error']
25670,16:18.1,09/01/2020,17:16:18,1,76,"['Clouds', 802, 297.27, 88]",'Clouds', 802, 297.27, 88,['detection error']
