Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather
19:04.9,08/01/2020,13:19:05,[1],70,"['Rain', 520, 297.37, 78]"
19:12.6,08/01/2020,13:19:13,[0],21,"['Rain', 520, 297.36, 78]"
19:20.5,08/01/2020,13:19:21,[0],28,"['Rain', 520, 297.37, 78]"
19:28.6,08/01/2020,13:19:29,[1],69,"['Rain', 520, 297.33, 78]"
19:36.5,08/01/2020,13:19:36,[0],52,"['Rain', 520, 297.36, 78]"
19:44.6,08/01/2020,13:19:45,[0],70,"['Rain', 520, 297.33, 78]"
19:54.6,08/01/2020,13:19:55,[0],65,"['Rain', 520, 297.37, 78]"
20:02.7,08/01/2020,13:20:03,[0],70,"['Rain', 520, 297.33, 78]"
20:10.5,08/01/2020,13:20:11,[1],63,"['Rain', 520, 297.36, 78]"
20:18.2,08/01/2020,13:20:18,[0],83,"['Rain', 520, 297.36, 78]"
20:26.3,08/01/2020,13:20:26,[1],58,"['Rain', 520, 297.33, 78]"
20:34.2,08/01/2020,13:20:34,[1],67,"['Rain', 520, 297.36, 78]"
20:42.1,08/01/2020,13:20:42,[1],59,"['Rain', 520, 297.33, 78]"
20:49.8,08/01/2020,13:20:50,[0],34,"['Rain', 520, 297.33, 78]"
20:58.3,08/01/2020,13:20:58,[0],85,"['Rain', 520, 297.33, 78]"
21:05.9,08/01/2020,13:21:06,[0],74,"['Rain', 520, 297.36, 78]"
21:13.6,08/01/2020,13:21:14,[0],10,"['Rain', 520, 297.33, 78]"
21:21.5,08/01/2020,13:21:21,[1],84,"['Rain', 520, 297.33, 78]"
21:29.7,08/01/2020,13:21:30,[0],34,"['Rain', 520, 297.36, 78]"
21:37.4,08/01/2020,13:21:37,[0],53,"['Rain', 520, 297.33, 78]"
21:45.2,08/01/2020,13:21:45,[1],67,"['Rain', 520, 297.33, 78]"
21:53.1,08/01/2020,13:21:53,[0],19,"['Rain', 520, 297.33, 78]"
22:01.0,08/01/2020,13:22:01,[1],11,"['Rain', 520, 297.33, 78]"
22:08.7,08/01/2020,13:22:09,[1],100,"['Rain', 520, 297.33, 78]"
22:16.7,08/01/2020,13:22:17,[0],11,"['Rain', 520, 297.33, 78]"
22:24.5,08/01/2020,13:22:25,[1],12,"['Rain', 520, 297.33, 78]"
22:32.5,08/01/2020,13:22:32,[1],10,"['Rain', 520, 297.33, 78]"
22:40.5,08/01/2020,13:22:40,[1],80,"['Rain', 520, 297.36, 78]"
22:48.4,08/01/2020,13:22:48,[1],83,"['Rain', 520, 297.33, 78]"
22:56.4,08/01/2020,13:22:56,[1],74,"['Rain', 520, 297.33, 78]"
23:04.5,08/01/2020,13:23:05,[1],28,"['Rain', 520, 297.33, 78]"
23:12.2,08/01/2020,13:23:12,[0],48,"['Rain', 520, 297.33, 78]"
23:20.0,08/01/2020,13:23:20,[1],17,"['Rain', 520, 297.33, 78]"
23:28.1,08/01/2020,13:23:28,[1],62,"['Rain', 520, 297.33, 78]"
23:36.2,08/01/2020,13:23:36,[0],54,"['Rain', 520, 297.33, 78]"
23:44.1,08/01/2020,13:23:44,[0],35,"['Rain', 520, 297.33, 78]"
25:02.8,08/01/2020,13:25:03,[1],48,"['Rain', 520, 297.33, 78]"
25:10.7,08/01/2020,13:25:11,[0],69,"['Rain', 520, 297.33, 78]"
25:19.0,08/01/2020,13:25:19,[0],82,"['Rain', 520, 297.33, 78]"
26:04.9,08/01/2020,13:26:05,[0],98,"['Rain', 520, 297.33, 78]"
26:15.8,08/01/2020,13:26:16,[1],18,"['Rain', 520, 297.33, 78]"
26:24.2,08/01/2020,13:26:24,[1],56,"['Rain', 520, 297.33, 78]"
26:41.1,08/01/2020,13:26:41,[1],10,"['Rain', 520, 297.33, 78]"
26:52.3,08/01/2020,13:26:52,[1],51,"['Rain', 520, 297.33, 78]"
27:18.3,08/01/2020,13:27:18,[1],63,"['Rain', 520, 297.33, 78]"
27:28.4,08/01/2020,13:27:28,[1],52,"['Rain', 520, 297.33, 78]"
27:36.5,08/01/2020,13:27:37,[0],56,"['Rain', 520, 297.33, 78]"
27:44.6,08/01/2020,13:27:45,[1],14,"['Rain', 520, 297.33, 78]"
27:52.7,08/01/2020,13:27:53,[1],72,"['Rain', 520, 297.33, 78]"
28:00.9,08/01/2020,13:28:01,[1],16,"['Rain', 520, 297.33, 78]"
28:08.7,08/01/2020,13:28:09,[1],50,"['Rain', 520, 297.33, 78]"
28:16.8,08/01/2020,13:28:17,[1],53,"['Rain', 520, 297.33, 78]"
28:24.6,08/01/2020,13:28:25,[0],73,"['Rain', 520, 297.33, 78]"
28:32.5,08/01/2020,13:28:33,[1],6,"['Rain', 520, 297.33, 78]"
28:41.0,08/01/2020,13:28:41,[1],18,"['Rain', 520, 297.33, 78]"
28:48.7,08/01/2020,13:28:49,[1],97,"['Rain', 520, 297.33, 78]"
28:56.6,08/01/2020,13:28:57,[0],2,"['Rain', 520, 297.33, 78]"
29:04.6,08/01/2020,13:29:05,[1],18,"['Rain', 520, 297.33, 78]"
29:12.5,08/01/2020,13:29:12,[0],18,"['Rain', 520, 297.33, 78]"
29:20.6,08/01/2020,13:29:21,[1],49,"['Rain', 520, 297.33, 78]"
29:28.9,08/01/2020,13:29:29,[1],89,"['Rain', 520, 297.33, 78]"
29:37.0,08/01/2020,13:29:37,[1],87,"['Rain', 520, 297.33, 78]"
29:51.6,08/01/2020,13:29:52,[1],27,"['Rain', 520, 297.33, 78]"
30:04.3,08/01/2020,13:30:04,[0],96,"['Rain', 520, 297.33, 78]"
30:14.6,08/01/2020,13:30:15,[1],74,"['Rain', 520, 297.33, 78]"
30:23.0,08/01/2020,13:30:23,[1],46,"['Rain', 520, 297.33, 78]"
30:52.4,08/01/2020,13:30:52,[0],92,"['Rain', 520, 297.33, 78]"
31:06.5,08/01/2020,13:31:06,[1],76,"['Rain', 520, 297.33, 78]"
31:18.1,08/01/2020,13:31:18,[1],66,"['Rain', 520, 297.32, 78]"
31:26.0,08/01/2020,13:31:26,[0],42,"['Rain', 520, 297.33, 78]"
31:33.9,08/01/2020,13:31:34,[0],19,"['Rain', 520, 297.33, 78]"
31:41.8,08/01/2020,13:31:42,[1],32,"['Rain', 520, 297.33, 78]"
31:58.9,08/01/2020,13:31:59,[0],95,"['Rain', 520, 297.33, 78]"
32:08.7,08/01/2020,13:32:09,[1],68,"['Rain', 520, 297.33, 78]"
32:35.0,08/01/2020,13:32:35,[1],37,"['Rain', 520, 297.33, 78]"
32:45.9,08/01/2020,13:32:46,[0],33,"['Rain', 520, 297.33, 78]"
32:54.5,08/01/2020,13:32:55,[0],54,"['Rain', 520, 297.33, 78]"
33:02.6,08/01/2020,13:33:03,[0],94,"['Rain', 520, 297.32, 78]"
34:13.1,08/01/2020,13:34:13,[0],74,"['Rain', 520, 297.32, 78]"
34:21.0,08/01/2020,13:34:21,[0],5,"['Rain', 520, 297.33, 78]"
34:32.4,08/01/2020,13:34:32,[1],45,"['Rain', 520, 297.32, 78]"
34:43.2,08/01/2020,13:34:43,[1],76,"['Rain', 520, 297.33, 78]"
34:52.3,08/01/2020,13:34:52,[1],50,"['Rain', 520, 297.33, 78]"
35:05.1,08/01/2020,13:35:05,[0],31,"['Rain', 520, 297.33, 78]"
36:04.0,08/01/2020,13:36:04,[0],96,"['Rain', 520, 297.32, 78]"
36:11.9,08/01/2020,13:36:12,[1],95,"['Rain', 520, 297.33, 78]"
36:21.2,08/01/2020,13:36:21,[0],62,"['Rain', 520, 297.32, 78]"
36:33.7,08/01/2020,13:36:34,[0],24,"['Rain', 520, 297.32, 78]"
36:41.7,08/01/2020,13:36:42,[1],64,"['Rain', 520, 297.33, 78]"
36:49.6,08/01/2020,13:36:50,[1],3,"['Rain', 520, 297.32, 78]"
36:58.3,08/01/2020,13:36:58,[0],8,"['Rain', 520, 297.32, 78]"
37:22.5,08/01/2020,13:37:22,[1],50,"['Rain', 520, 297.33, 78]"
37:34.2,08/01/2020,13:37:34,[1],27,"['Rain', 520, 297.33, 78]"
37:45.8,08/01/2020,13:37:46,[0],50,"['Rain', 520, 297.33, 78]"
37:53.6,08/01/2020,13:37:54,[0],26,"['Rain', 520, 297.32, 78]"
38:03.4,08/01/2020,13:38:03,[0],69,"['Rain', 520, 297.33, 78]"
38:20.3,08/01/2020,13:38:20,[0],8,"['Rain', 520, 297.32, 78]"
38:48.7,08/01/2020,13:38:49,[1],34,"['Rain', 520, 297.33, 78]"
38:58.6,08/01/2020,13:38:59,[1],44,"['Rain', 520, 297.32, 78]"
39:06.5,08/01/2020,13:39:06,[1],32,"['Rain', 520, 297.32, 78]"
40:03.5,08/01/2020,13:40:03,[0],32,"['Rain', 520, 297.32, 78]"
40:15.3,08/01/2020,13:40:15,[0],58,"['Rain', 520, 297.32, 78]"
40:23.5,08/01/2020,13:40:23,[1],52,"['Rain', 520, 297.32, 78]"
40:31.6,08/01/2020,13:40:32,[1],42,"['Rain', 520, 297.32, 78]"
40:45.4,08/01/2020,13:40:45,[1],25,"['Rain', 520, 297.32, 78]"
41:18.7,08/01/2020,13:41:19,[1],99,"['Rain', 520, 297.32, 78]"
41:27.3,08/01/2020,13:41:27,[1],29,"['Rain', 520, 297.32, 78]"
41:37.4,08/01/2020,13:41:37,[0],47,"['Rain', 520, 297.32, 78]"
42:54.7,08/01/2020,13:42:55,[0],46,"['Rain', 520, 297.32, 78]"
44:34.4,08/01/2020,13:44:34,[0],60,"['Rain', 520, 297.32, 78]"
44:42.9,08/01/2020,13:44:43,[1],98,"['Rain', 520, 297.32, 78]"
44:52.3,08/01/2020,13:44:52,[1],12,"['Rain', 520, 297.32, 78]"
45:05.6,08/01/2020,13:45:06,[1],22,"['Rain', 520, 297.32, 78]"
45:13.4,08/01/2020,13:45:13,[1],52,"['Rain', 520, 297.32, 78]"
46:36.7,08/01/2020,13:46:37,[1],71,"['Rain', 520, 297.31, 78]"
46:44.5,08/01/2020,13:46:45,[1],81,"['Rain', 520, 297.31, 78]"
46:52.6,08/01/2020,13:46:53,[0],69,"['Rain', 520, 297.32, 78]"
47:00.5,08/01/2020,13:47:00,[1],11,"['Rain', 520, 297.31, 78]"
47:08.4,08/01/2020,13:47:08,[1],45,"['Rain', 520, 297.32, 78]"
47:16.6,08/01/2020,13:47:17,[1],40,"['Rain', 520, 297.31, 78]"
47:24.5,08/01/2020,13:47:24,[1],5,"['Rain', 520, 297.32, 78]"
47:33.4,08/01/2020,13:47:33,[0],27,"['Rain', 520, 297.32, 78]"
48:31.4,08/01/2020,13:48:31,[1],89,"['Rain', 520, 297.32, 78]"
48:52.2,08/01/2020,13:48:52,[1],33,"['Rain', 520, 297.32, 78]"
49:00.5,08/01/2020,13:49:01,[0],26,"['Rain', 520, 297.31, 78]"
49:08.5,08/01/2020,13:49:08,[1],72,"['Rain', 520, 297.32, 78]"
49:16.3,08/01/2020,13:49:16,[0],6,"['Rain', 520, 297.31, 78]"
49:24.3,08/01/2020,13:49:24,[1],77,"['Rain', 520, 297.32, 78]"
49:36.4,08/01/2020,13:49:36,[0],99,"['Rain', 520, 297.32, 78]"
50:52.2,08/01/2020,13:50:52,[1],15,"['Rain', 520, 297.28, 78]"
51:00.1,08/01/2020,13:51:00,[0],25,"['Rain', 520, 297.32, 78]"
51:08.1,08/01/2020,13:51:08,[0],92,"['Rain', 520, 297.28, 78]"
51:16.1,08/01/2020,13:51:16,[0],94,"['Rain', 520, 297.28, 78]"
51:24.0,08/01/2020,13:51:24,[0],3,"['Rain', 520, 297.28, 78]"
51:37.1,08/01/2020,13:51:37,[0],8,"['Rain', 520, 297.28, 78]"
52:07.6,08/01/2020,13:52:08,[1],81,"['Rain', 520, 297.28, 78]"
52:16.8,08/01/2020,13:52:17,[1],23,"['Rain', 520, 297.31, 78]"
52:35.8,08/01/2020,13:52:36,[0],36,"['Rain', 520, 297.28, 78]"
52:44.0,08/01/2020,13:52:44,[1],58,"['Rain', 520, 297.32, 78]"
52:52.3,08/01/2020,13:52:52,[1],2,"['Rain', 520, 297.32, 78]"
53:05.0,08/01/2020,13:53:05,[1],84,"['Rain', 520, 297.31, 78]"
53:13.0,08/01/2020,13:53:13,[0],50,"['Rain', 520, 297.28, 78]"
53:25.1,08/01/2020,13:53:25,[1],25,"['Rain', 520, 297.31, 78]"
53:32.9,08/01/2020,13:53:33,[0],49,"['Rain', 520, 297.28, 78]"
53:43.2,08/01/2020,13:53:43,[1],87,"['Rain', 520, 297.28, 78]"
54:30.5,08/01/2020,13:54:30,[1],93,"['Rain', 520, 297.28, 78]"
54:39.0,08/01/2020,13:54:39,[1],76,"['Rain', 520, 297.28, 78]"
54:52.3,08/01/2020,13:54:52,[0],51,"['Rain', 520, 297.28, 78]"
55:05.3,08/01/2020,13:55:05,[1],49,"['Rain', 520, 297.28, 78]"
55:35.5,08/01/2020,13:55:36,[1],25,"['Rain', 520, 297.28, 78]"
55:45.9,08/01/2020,13:55:46,[0],76,"['Rain', 520, 297.28, 78]"
56:36.0,08/01/2020,13:56:36,[1],33,"['Rain', 520, 297.28, 78]"
56:44.0,08/01/2020,13:56:44,[0],24,"['Rain', 520, 297.28, 78]"
56:51.8,08/01/2020,13:56:52,[1],75,"['Rain', 520, 297.28, 78]"
57:01.1,08/01/2020,13:57:01,[1],98,"['Rain', 520, 297.28, 78]"
57:51.2,08/01/2020,13:57:51,[0],72,"['Rain', 520, 297.28, 78]"
58:00.5,08/01/2020,13:58:01,[1],78,"['Rain', 520, 297.28, 78]"
58:20.5,08/01/2020,13:58:20,[0],0,"['Rain', 520, 297.23, 78]"
58:32.7,08/01/2020,13:58:33,[0],33,"['Rain', 520, 297.28, 78]"
58:52.4,08/01/2020,13:58:52,[1],84,"['Rain', 520, 297.28, 78]"
59:39.2,08/01/2020,13:59:39,[1],5,"['Rain', 520, 297.23, 78]"
00:04.6,08/01/2020,14:00:05,[1],95,"['Rain', 520, 297.28, 78]"
00:15.2,08/01/2020,14:00:15,[0],61,"['Rain', 520, 297.28, 78]"
00:40.9,08/01/2020,14:00:41,[0],39,"['Rain', 520, 297.28, 78]"
00:51.4,08/01/2020,14:00:51,[1],63,"['Rain', 520, 297.28, 78]"
00:59.5,08/01/2020,14:00:59,[0],79,"['Rain', 520, 297.22, 78]"
01:10.6,08/01/2020,14:01:11,[0],65,"['Rain', 520, 297.23, 78]"
01:18.4,08/01/2020,14:01:18,[1],80,"['Rain', 520, 297.23, 78]"
02:37.8,08/01/2020,14:02:38,[1],47,"['Rain', 520, 297.28, 78]"
02:53.4,08/01/2020,14:02:53,[0],94,"['Rain', 520, 297.23, 78]"
03:12.7,08/01/2020,14:03:13,[0],56,"['Rain', 520, 297.23, 78]"
03:20.5,08/01/2020,14:03:20,[1],38,"['Rain', 520, 297.23, 78]"
03:45.1,08/01/2020,14:03:45,[0],54,"['Rain', 520, 297.22, 78]"
03:58.0,08/01/2020,14:03:58,[0],98,"['Rain', 520, 297.22, 78]"
04:17.5,08/01/2020,14:04:18,[1],23,"['Rain', 520, 297.22, 78]"
04:34.3,08/01/2020,14:04:34,[0],45,"['Rain', 520, 297.22, 78]"
04:42.5,08/01/2020,14:04:43,[1],33,"['Rain', 520, 297.23, 78]"
04:53.4,08/01/2020,14:04:53,[1],22,"['Rain', 520, 297.22, 78]"
05:02.5,08/01/2020,14:05:03,[0],72,"['Rain', 520, 297.23, 78]"
05:15.8,08/01/2020,14:05:16,[0],2,"['Rain', 520, 297.22, 78]"
05:27.9,08/01/2020,14:05:28,[1],9,"['Rain', 520, 297.23, 78]"
05:36.1,08/01/2020,14:05:36,[0],70,"['Rain', 520, 297.23, 78]"
05:51.8,08/01/2020,14:05:52,[1],39,"['Rain', 520, 297.23, 78]"
06:00.2,08/01/2020,14:06:00,[0],38,"['Rain', 520, 297.22, 78]"
06:37.1,08/01/2020,14:06:37,[0],98,"['Rain', 520, 297.23, 78]"
06:45.0,08/01/2020,14:06:45,[0],6,"['Rain', 520, 297.22, 78]"
06:53.4,08/01/2020,14:06:53,[1],50,"['Rain', 520, 297.23, 78]"
07:59.6,08/01/2020,14:08:00,[1],39,"['Rain', 520, 297.23, 78]"
08:11.2,08/01/2020,14:08:11,[0],65,"['Rain', 520, 297.22, 78]"
08:50.9,08/01/2020,14:08:51,[1],93,"['Rain', 520, 297.37, 78]"
08:59.9,08/01/2020,14:09:00,[0],69,"['Rain', 520, 297.23, 78]"
09:23.0,08/01/2020,14:09:23,[0],27,"['Rain', 520, 297.23, 78]"
09:37.4,08/01/2020,14:09:37,[0],24,"['Rain', 520, 297.22, 78]"
10:05.0,08/01/2020,14:10:05,[0],65,"['Rain', 520, 297.23, 78]"
10:33.7,08/01/2020,14:10:34,[0],54,"['Rain', 520, 297.22, 78]"
10:49.3,08/01/2020,14:10:49,[1],17,"['Rain', 520, 297.22, 78]"
10:57.1,08/01/2020,14:10:57,[0],69,"['Rain', 520, 297.22, 78]"
11:23.2,08/01/2020,14:11:23,[0],29,"['Rain', 520, 297.37, 78]"
11:35.4,08/01/2020,14:11:35,[0],82,"['Rain', 520, 297.37, 78]"
11:43.1,08/01/2020,14:11:43,[1],26,"['Rain', 520, 297.22, 78]"
12:23.1,08/01/2020,14:12:23,[0],86,"['Rain', 520, 297.37, 78]"
12:31.6,08/01/2020,14:12:32,[0],81,"['Rain', 520, 297.22, 78]"
12:45.0,08/01/2020,14:12:45,[0],37,"['Rain', 520, 297.37, 78]"
12:53.4,08/01/2020,14:12:53,[1],51,"['Rain', 520, 297.37, 78]"
13:01.1,08/01/2020,14:13:01,[0],23,"['Rain', 520, 297.37, 78]"
13:09.5,08/01/2020,14:13:09,[1],47,"['Rain', 520, 297.37, 78]"
13:19.5,08/01/2020,14:13:19,[1],33,"['Rain', 520, 297.38, 78]"
13:36.6,08/01/2020,14:13:37,[0],58,"['Rain', 520, 297.37, 78]"
13:49.5,08/01/2020,14:13:50,[1],40,"['Rain', 520, 297.37, 78]"
13:57.3,08/01/2020,14:13:57,[0],100,"['Rain', 520, 297.37, 78]"
14:06.4,08/01/2020,14:14:06,[0],20,"['Rain', 520, 297.37, 78]"
14:14.7,08/01/2020,14:14:15,[0],11,"['Rain', 520, 297.37, 78]"
14:23.7,08/01/2020,14:14:24,[1],61,"['Rain', 520, 297.37, 78]"
14:32.7,08/01/2020,14:14:33,[1],25,"['Rain', 520, 297.37, 78]"
14:40.7,08/01/2020,14:14:41,[0],61,"['Rain', 520, 297.37, 78]"
14:48.9,08/01/2020,14:14:49,[1],18,"['Rain', 520, 297.38, 78]"
14:56.5,08/01/2020,14:14:57,[1],97,"['Rain', 520, 297.37, 78]"
15:05.6,08/01/2020,14:15:06,[0],31,"['Rain', 520, 297.37, 78]"
15:13.5,08/01/2020,14:15:14,[1],23,"['Rain', 520, 297.37, 78]"
15:21.5,08/01/2020,14:15:21,[1],70,"['Rain', 520, 297.38, 78]"
15:29.4,08/01/2020,14:15:29,[1],97,"['Rain', 520, 297.38, 78]"
15:37.3,08/01/2020,14:15:37,[1],53,"['Rain', 520, 297.38, 78]"
15:45.2,08/01/2020,14:15:45,[0],0,"['Rain', 520, 297.37, 78]"
15:53.2,08/01/2020,14:15:53,[0],73,"['Rain', 520, 297.38, 78]"
16:01.0,08/01/2020,14:16:01,[1],31,"['Rain', 520, 297.37, 78]"
16:08.9,08/01/2020,14:16:09,[1],76,"['Rain', 520, 297.38, 78]"
16:16.8,08/01/2020,14:16:17,[0],91,"['Rain', 520, 297.37, 78]"
16:24.9,08/01/2020,14:16:25,[1],24,"['Rain', 520, 297.37, 78]"
16:34.4,08/01/2020,14:16:34,[1],6,"['Rain', 520, 297.37, 78]"
16:43.2,08/01/2020,14:16:43,[1],31,"['Rain', 520, 297.37, 78]"
16:53.4,08/01/2020,14:16:53,[1],23,"['Rain', 520, 297.37, 78]"
17:51.5,08/01/2020,14:17:52,[0],18,"['Rain', 520, 297.37, 78]"
18:18.4,08/01/2020,14:18:18,[0],21,"['Rain', 520, 297.38, 78]"
18:53.2,08/01/2020,14:18:53,[1],54,"['Rain', 520, 297.37, 78]"
19:45.9,08/01/2020,14:19:46,[1],51,"['Rain', 520, 297.37, 78]"
20:05.1,08/01/2020,14:20:05,[1],8,"['Rain', 520, 297.37, 78]"
20:12.9,08/01/2020,14:20:13,[1],62,"['Rain', 520, 297.37, 78]"
20:24.1,08/01/2020,14:20:24,[1],5,"['Rain', 520, 297.37, 78]"
20:31.9,08/01/2020,14:20:32,[1],77,"['Rain', 520, 297.38, 78]"
20:39.9,08/01/2020,14:20:40,[1],26,"['Rain', 520, 297.38, 78]"
20:48.1,08/01/2020,14:20:48,[0],66,"['Rain', 520, 297.38, 78]"
20:56.2,08/01/2020,14:20:56,[0],12,"['Rain', 520, 297.35, 78]"
21:06.0,08/01/2020,14:21:06,[1],48,"['Rain', 520, 297.37, 78]"
21:14.3,08/01/2020,14:21:14,[1],75,"['Rain', 520, 297.35, 78]"
21:24.1,08/01/2020,14:21:24,[1],86,"['Rain', 520, 297.37, 78]"
21:34.1,08/01/2020,14:21:34,[1],88,"['Rain', 520, 297.38, 78]"
21:50.5,08/01/2020,14:21:50,[1],36,"['Rain', 520, 297.38, 78]"
22:59.0,08/01/2020,14:22:59,[0],78,"['Rain', 520, 297.38, 78]"
23:05.1,08/01/2020,14:23:05,[1],32,"['Rain', 520, 297.38, 78]"
23:13.1,08/01/2020,14:23:13,[0],42,"['Rain', 520, 297.38, 78]"
23:23.2,08/01/2020,14:23:23,[1],40,"['Rain', 520, 297.35, 78]"
23:31.2,08/01/2020,14:23:31,[1],45,"['Rain', 520, 297.38, 78]"
23:39.2,08/01/2020,14:23:39,[0],48,"['Rain', 520, 297.35, 78]"
23:47.1,08/01/2020,14:23:47,[1],6,"['Rain', 520, 297.35, 78]"
23:55.2,08/01/2020,14:23:55,[1],92,"['Rain', 520, 297.35, 78]"
24:03.5,08/01/2020,14:24:04,[1],95,"['Rain', 520, 297.35, 78]"
24:12.9,08/01/2020,14:24:13,[0],55,"['Rain', 520, 297.35, 78]"
24:20.8,08/01/2020,14:24:21,[1],26,"['Rain', 520, 297.38, 78]"
24:29.0,08/01/2020,14:24:29,[1],0,"['Rain', 520, 297.38, 78]"
24:38.2,08/01/2020,14:24:38,[0],95,"['Rain', 520, 297.35, 78]"
24:47.4,08/01/2020,14:24:47,[0],22,"['Rain', 520, 297.35, 78]"
24:55.3,08/01/2020,14:24:55,[1],69,"['Rain', 520, 297.35, 78]"
25:20.7,08/01/2020,14:25:21,[1],89,"['Rain', 520, 297.35, 78]"
25:28.8,08/01/2020,14:25:29,[0],68,"['Rain', 520, 297.35, 78]"
25:37.6,08/01/2020,14:25:38,[1],37,"['Rain', 520, 297.35, 78]"
25:45.7,08/01/2020,14:25:46,[1],45,"['Rain', 520, 297.35, 78]"
25:53.7,08/01/2020,14:25:54,[1],45,"['Rain', 520, 297.35, 78]"
26:01.5,08/01/2020,14:26:02,[1],68,"['Rain', 520, 297.35, 78]"
26:12.1,08/01/2020,14:26:12,[0],88,"['Rain', 520, 297.35, 78]"
26:18.4,08/01/2020,14:26:18,[1],21,"['Rain', 520, 297.35, 78]"
26:26.3,08/01/2020,14:26:26,[1],51,"['Rain', 520, 297.35, 78]"
26:35.3,08/01/2020,14:26:35,[0],1,"['Rain', 520, 297.35, 78]"
26:43.3,08/01/2020,14:26:43,[0],19,"['Rain', 520, 297.35, 78]"
26:51.5,08/01/2020,14:26:51,[1],67,"['Rain', 520, 297.35, 78]"
26:59.6,08/01/2020,14:27:00,[0],10,"['Rain', 520, 297.35, 78]"
27:07.6,08/01/2020,14:27:08,[1],25,"['Rain', 520, 297.35, 78]"
27:15.7,08/01/2020,14:27:16,[0],30,"['Rain', 520, 297.35, 78]"
27:23.5,08/01/2020,14:27:23,[0],47,"['Rain', 520, 297.35, 78]"
27:31.3,08/01/2020,14:27:31,[0],8,"['Rain', 520, 297.35, 78]"
27:39.4,08/01/2020,14:27:39,[0],67,"['Rain', 520, 297.35, 78]"
27:47.4,08/01/2020,14:27:47,[1],93,"['Rain', 520, 297.35, 78]"
27:55.1,08/01/2020,14:27:55,[0],38,"['Rain', 520, 297.35, 78]"
28:03.9,08/01/2020,14:28:04,[0],99,"['Rain', 520, 297.35, 78]"
28:11.9,08/01/2020,14:28:12,[0],75,"['Rain', 520, 297.35, 78]"
28:20.1,08/01/2020,14:28:20,[1],5,"['Rain', 520, 297.35, 78]"
28:27.9,08/01/2020,14:28:28,[0],84,"['Rain', 520, 297.35, 78]"
28:36.0,08/01/2020,14:28:36,[0],21,"['Rain', 520, 297.35, 78]"
28:45.0,08/01/2020,14:28:45,[1],64,"['Rain', 520, 297.35, 78]"
28:52.7,08/01/2020,14:28:53,[1],62,"['Rain', 520, 297.35, 78]"
29:01.2,08/01/2020,14:29:01,[0],13,"['Rain', 520, 297.35, 78]"
29:57.7,08/01/2020,14:29:58,[1],53,"['Rain', 520, 297.35, 78]"
30:14.6,08/01/2020,14:30:15,[0],38,"['Rain', 520, 297.35, 78]"
30:22.9,08/01/2020,14:30:23,[0],53,"['Rain', 520, 297.35, 78]"
30:30.7,08/01/2020,14:30:31,[1],86,"['Rain', 520, 297.35, 78]"
30:38.8,08/01/2020,14:30:39,[0],8,"['Rain', 520, 297.35, 78]"
30:46.7,08/01/2020,14:30:47,[0],86,"['Rain', 520, 297.35, 78]"
30:54.6,08/01/2020,14:30:55,[0],27,"['Rain', 520, 297.35, 78]"
31:02.4,08/01/2020,14:31:02,[0],23,"['Rain', 520, 297.34, 78]"
31:10.3,08/01/2020,14:31:10,[1],98,"['Rain', 520, 297.34, 78]"
31:18.3,08/01/2020,14:31:18,[1],30,"['Rain', 520, 297.35, 78]"
31:26.1,08/01/2020,14:31:26,[0],89,"['Rain', 520, 297.35, 78]"
31:34.2,08/01/2020,14:31:34,[1],11,"['Rain', 520, 297.35, 78]"
31:42.0,08/01/2020,14:31:42,[1],9,"['Rain', 520, 297.35, 78]"
31:50.0,08/01/2020,14:31:50,[1],45,"['Rain', 520, 297.35, 78]"
31:58.0,08/01/2020,14:31:58,[0],24,"['Rain', 520, 297.35, 78]"
32:05.9,08/01/2020,14:32:06,[0],20,"['Rain', 520, 297.34, 78]"
32:13.8,08/01/2020,14:32:14,[1],87,"['Rain', 520, 297.35, 78]"
32:21.9,08/01/2020,14:32:22,[1],81,"['Rain', 520, 297.35, 78]"
32:29.8,08/01/2020,14:32:30,[0],27,"['Rain', 520, 297.34, 78]"
32:37.7,08/01/2020,14:32:38,[1],42,"['Rain', 520, 297.34, 78]"
32:46.0,08/01/2020,14:32:46,[0],21,"['Rain', 520, 297.35, 78]"
32:53.6,08/01/2020,14:32:54,[1],94,"['Rain', 520, 297.35, 78]"
33:01.5,08/01/2020,14:33:02,[1],87,"['Rain', 520, 297.35, 78]"
33:09.7,08/01/2020,14:33:10,[0],73,"['Rain', 520, 297.35, 78]"
33:17.5,08/01/2020,14:33:17,[1],25,"['Rain', 520, 297.34, 78]"
33:27.0,08/01/2020,14:33:27,[0],54,"['Rain', 520, 297.35, 78]"
33:33.7,08/01/2020,14:33:34,[0],97,"['Rain', 520, 297.35, 78]"
33:41.8,08/01/2020,14:33:42,[0],17,"['Rain', 520, 297.35, 78]"
33:49.7,08/01/2020,14:33:50,[0],71,"['Rain', 520, 297.34, 78]"
33:57.6,08/01/2020,14:33:58,[0],96,"['Rain', 520, 297.34, 78]"
34:05.5,08/01/2020,14:34:05,[1],10,"['Rain', 520, 297.34, 78]"
34:13.8,08/01/2020,14:34:14,[0],4,"['Rain', 520, 297.35, 78]"
34:21.6,08/01/2020,14:34:22,[1],56,"['Rain', 520, 297.37, 78]"
34:29.6,08/01/2020,14:34:30,[0],45,"['Rain', 520, 297.37, 78]"
