Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather
43831.40377,01/01/2020,09:41:26,[1],25,"['Clouds', 802, 299.91, 65]"
43831.4044,01/01/2020,09:42:20,[1],72,"['Clouds', 802, 299.23, 65]"
43831.40516,01/01/2020,09:43:26,[0],53,"['Clouds', 802, 299.91, 65]"
43831.40579,01/01/2020,09:44:20,[0],8,"['Clouds', 802, 299.91, 65]"
43831.40588,01/01/2020,09:44:28,[1],73,"['Clouds', 802, 299.23, 65]"
43831.40637,01/01/2020,09:45:10,[1],85,"['Clouds', 802, 299.91, 65]"
43831.40648,01/01/2020,09:45:20,[1],76,"['Clouds', 802, 299.61, 65]"
43831.4066,01/01/2020,09:45:30,[0],8,"['Clouds', 802, 299.61, 65]"
43831.4069,01/01/2020,09:45:56,[0],12,"['Clouds', 802, 299.91, 65]"
43831.40715,01/01/2020,09:46:18,[0],29,"['Clouds', 802, 299.91, 65]"
43831.40745,01/01/2020,09:46:44,[0],79,"['Clouds', 802, 299.91, 65]"
43831.40787,01/01/2020,09:47:20,[0],99,"['Clouds', 802, 299.91, 65]"
43831.40857,01/01/2020,09:48:20,[0],84,"['Clouds', 802, 299.61, 65]"
43831.40926,01/01/2020,09:49:20,[1],32,"['Clouds', 802, 299.61, 65]"
43831.40939,01/01/2020,09:49:31,[0],32,"['Clouds', 802, 299.91, 65]"
43831.40978,01/01/2020,09:50:05,[1],16,"['Clouds', 802, 299.61, 65]"
43831.40996,01/01/2020,09:50:20,[0],73,"['Clouds', 802, 299.61, 65]"
43831.41005,01/01/2020,09:50:28,[1],89,"['Clouds', 802, 299.61, 65]"
43831.41014,01/01/2020,09:50:36,[1],27,"['Clouds', 802, 299.61, 65]"
43831.41035,01/01/2020,09:50:54,[1],88,"['Clouds', 802, 299.91, 65]"
43831.41045,01/01/2020,09:51:03,[0],83,"['Clouds', 802, 299.91, 65]"
43831.41058,01/01/2020,09:51:14,[1],48,"['Clouds', 802, 299.61, 65]"
43831.41071,01/01/2020,09:51:25,[1],46,"['Clouds', 802, 299.61, 65]"
43831.41135,01/01/2020,09:52:20,[0],52,"['Clouds', 802, 299.61, 65]"
43831.41145,01/01/2020,09:52:29,[1],25,"['Clouds', 802, 299.61, 65]"
43831.41175,01/01/2020,09:52:55,[1],70,"['Clouds', 802, 299.61, 65]"
43831.41204,01/01/2020,09:53:20,[1],24,"['Clouds', 802, 299.61, 65]"
43831.41243,01/01/2020,09:53:54,[1],14,"['Clear', 800, 299.55, 69]"
43831.41263,01/01/2020,09:54:12,[0],58,"['Clouds', 802, 299.61, 65]"
43831.41273,01/01/2020,09:54:20,[1],44,"['Clear', 800, 299.55, 69]"
43831.4133,01/01/2020,09:55:10,[0],34,"['Clouds', 802, 299.61, 65]"
43831.41343,01/01/2020,09:55:20,[1],69,"['Clouds', 802, 299.61, 65]"
43831.41352,01/01/2020,09:55:28,[0],97,"['Clear', 800, 299.54, 69]"
43831.41361,01/01/2020,09:55:36,[1],42,"['Clear', 800, 299.55, 69]"
43831.4139,01/01/2020,09:56:01,[0],73,"['Clear', 800, 299.55, 69]"
43831.414,01/01/2020,09:56:10,[1],2,"['Clouds', 802, 299.61, 65]"
43831.41412,01/01/2020,09:56:20,[1],92,"['Clear', 800, 299.54, 69]"
43831.41481,01/01/2020,09:57:20,[0],94,"['Clear', 800, 299.55, 69]"
43831.41621,01/01/2020,09:59:20,[1],31,"['Clear', 800, 299.55, 69]"
43831.41672,01/01/2020,10:00:04,[0],54,"['Clouds', 802, 299.61, 65]"
43831.4169,01/01/2020,10:00:20,[0],39,"['Clear', 800, 299.55, 69]"
43831.41699,01/01/2020,10:00:28,[1],18,"['Clear', 800, 299.54, 69]"
43831.41728,01/01/2020,10:00:53,[1],68,"['Clear', 800, 299.55, 69]"
43831.41759,01/01/2020,10:01:20,[0],18,"['Clear', 800, 299.55, 69]"
43831.41829,01/01/2020,10:02:20,[1],61,"['Clear', 800, 299.55, 69]"
43831.41898,01/01/2020,10:03:20,[0],100,"['Clear', 800, 299.54, 69]"
43831.41917,01/01/2020,10:03:36,[0],81,"['Clear', 800, 299.55, 69]"
43831.41968,01/01/2020,10:04:20,[0],70,"['Clear', 800, 299.55, 69]"
43831.41989,01/01/2020,10:04:39,[1],66,"['Clear', 800, 299.54, 69]"
43831.41999,01/01/2020,10:04:47,[1],90,"['Clear', 800, 299.54, 69]"
43831.42019,01/01/2020,10:05:04,[1],24,"['Clear', 800, 299.54, 69]"
43831.42037,01/01/2020,10:05:20,[1],98,"['Clear', 800, 299.54, 69]"
43831.42167,01/01/2020,10:07:12,[0],21,"['Clear', 800, 299.54, 69]"
43831.42176,01/01/2020,10:07:20,[1],23,"['Clear', 800, 299.35, 69]"
43831.42246,01/01/2020,10:08:20,[1],21,"['Clear', 800, 299.35, 69]"
43831.42296,01/01/2020,10:09:04,[0],78,"['Clear', 800, 299.35, 69]"
43831.42306,01/01/2020,10:09:12,[0],49,"['Clear', 800, 299.35, 69]"
43831.42321,01/01/2020,10:09:26,[1],13,"['Clear', 800, 299.54, 69]"
43831.42366,01/01/2020,10:10:04,[0],27,"['Clear', 800, 299.35, 69]"
43831.42382,01/01/2020,10:10:18,[0],96,"['Clear', 800, 299.35, 69]"
43831.42391,01/01/2020,10:10:26,[1],21,"['Clear', 800, 299.35, 69]"
43831.42422,01/01/2020,10:10:53,[0],41,"['Clear', 800, 299.35, 69]"
43831.42454,01/01/2020,10:11:20,[1],26,"['Clear', 800, 299.35, 69]"
43831.42521,01/01/2020,10:12:18,[0],88,"['Clear', 800, 299.35, 69]"
43831.42593,01/01/2020,10:13:20,[1],74,"['Clear', 800, 299.54, 69]"
43831.42662,01/01/2020,10:14:20,[0],42,"['Clear', 800, 299.54, 69]"
43831.42713,01/01/2020,10:15:04,[0],27,"['Clear', 800, 299.35, 69]"
43831.42732,01/01/2020,10:15:20,[0],36,"['Clear', 800, 299.35, 69]"
43831.42742,01/01/2020,10:15:29,[0],54,"['Clear', 800, 299.35, 69]"
43831.42751,01/01/2020,10:15:37,[0],45,"['Clear', 800, 299.35, 69]"
43831.42775,01/01/2020,10:15:57,[0],81,"['Clear', 800, 299.34, 69]"
43831.42801,01/01/2020,10:16:20,[1],17,"['Clear', 800, 299.35, 69]"
43831.42849,01/01/2020,10:17:02,[1],89,"['Clear', 800, 299.35, 69]"
43831.42871,01/01/2020,10:17:20,[0],56,"['Clear', 800, 299.33, 69]"
43831.4292,01/01/2020,10:18:03,[1],2,"['Clear', 800, 299.34, 69]"
43831.42929,01/01/2020,10:18:11,[0],1,"['Clear', 800, 299.35, 69]"
43831.4294,01/01/2020,10:18:20,[1],18,"['Clear', 800, 299.33, 69]"
43831.42949,01/01/2020,10:18:28,[1],47,"['Clear', 800, 299.35, 69]"
43831.43009,01/01/2020,10:19:20,[1],30,"['Clear', 800, 299.34, 69]"
43831.43092,01/01/2020,10:20:31,[1],89,"['Clear', 800, 299.33, 69]"
43831.43101,01/01/2020,10:20:39,[1],63,"['Clear', 800, 299.33, 69]"
43831.43112,01/01/2020,10:20:49,[1],39,"['Clear', 800, 299.34, 69]"
43831.43149,01/01/2020,10:21:20,[0],20,"['Clear', 800, 299.33, 69]"
43831.43218,01/01/2020,10:22:20,[1],80,"['Clear', 800, 299.34, 69]"
43831.43287,01/01/2020,10:23:20,[1],91,"['Clear', 800, 299.33, 69]"
43831.43357,01/01/2020,10:24:20,[1],80,"['Clear', 800, 299.33, 69]"
43831.43408,01/01/2020,10:25:05,[1],65,"['Clear', 800, 299.34, 69]"
43831.43426,01/01/2020,10:25:20,[0],83,"['Clear', 800, 298.71, 74]"
43831.43441,01/01/2020,10:25:33,[1],53,"['Clear', 800, 298.71, 74]"
43831.43484,01/01/2020,10:26:11,[1],64,"['Clear', 800, 298.71, 74]"
43831.43496,01/01/2020,10:26:20,[1],37,"['Clear', 800, 298.71, 74]"
43831.43635,01/01/2020,10:28:20,[0],76,"['Clear', 800, 299.33, 69]"
43831.43704,01/01/2020,10:29:20,[0],99,"['Clear', 800, 299.33, 69]"
43831.43715,01/01/2020,10:29:30,[0],21,"['Clear', 800, 298.71, 74]"
43831.43725,01/01/2020,10:29:39,[1],30,"['Clear', 800, 298.71, 74]"
43831.4374,01/01/2020,10:29:51,[1],0,"['Clear', 800, 298.7, 74]"
43831.4375,01/01/2020,10:30:00,[0],87,"['Clear', 800, 298.7, 74]"
43831.43774,01/01/2020,10:30:20,[1],14,"['Clear', 800, 298.7, 74]"
43831.43783,01/01/2020,10:30:29,[1],98,"['Clear', 800, 298.7, 74]"
43831.43849,01/01/2020,10:31:26,[0],17,"['Clear', 800, 298.7, 74]"
43831.43912,01/01/2020,10:32:20,[0],42,"['Clear', 800, 298.7, 74]"
43831.43933,01/01/2020,10:32:38,[0],82,"['Clear', 800, 298.7, 74]"
43831.43943,01/01/2020,10:32:47,[0],93,"['Clear', 800, 298.71, 74]"
43831.43982,01/01/2020,10:33:20,[1],49,"['Clear', 800, 298.7, 74]"
43831.44051,01/01/2020,10:34:20,[1],40,"['Clear', 800, 298.71, 74]"
43831.44102,01/01/2020,10:35:04,[1],6,"['Clear', 800, 298.71, 74]"
43831.44121,01/01/2020,10:35:20,[0],88,"['Clear', 800, 298.7, 74]"
43831.44131,01/01/2020,10:35:29,[1],14,"['Clear', 800, 298.7, 74]"
43831.44163,01/01/2020,10:35:57,[1],70,"['Clear', 800, 298.71, 74]"
43831.4419,01/01/2020,10:36:20,[1],93,"['Clear', 800, 298.7, 74]"
43831.4423,01/01/2020,10:36:54,[1],53,"['Clear', 800, 298.71, 74]"
43831.4426,01/01/2020,10:37:20,[1],98,"['Clear', 800, 298.71, 74]"
43831.44329,01/01/2020,10:38:20,[0],81,"['Clear', 800, 298.7, 74]"
43831.44398,01/01/2020,10:39:20,[0],29,"['Clear', 800, 298.72, 74]"
43831.44409,01/01/2020,10:39:29,[0],81,"['Clear', 800, 298.72, 74]"
43831.4445,01/01/2020,10:40:04,[0],20,"['Clear', 800, 298.72, 74]"
43831.44468,01/01/2020,10:40:20,[0],14,"['Clear', 800, 298.72, 74]"
43831.44478,01/01/2020,10:40:29,[0],11,"['Clear', 800, 298.72, 74]"
43831.44492,01/01/2020,10:40:41,[0],12,"['Clear', 800, 298.72, 74]"
43831.44516,01/01/2020,10:41:02,[0],65,"['Clear', 800, 298.72, 74]"
43831.44537,01/01/2020,10:41:20,[1],20,"['Clear', 800, 298.72, 74]"
43831.44547,01/01/2020,10:41:29,[1],10,"['Clear', 800, 298.72, 74]"
43831.44607,01/01/2020,10:42:20,[0],48,"['Clear', 800, 298.72, 74]"
43831.44636,01/01/2020,10:42:46,[1],18,"['Clear', 800, 298.72, 74]"
43831.44666,01/01/2020,10:43:12,[1],10,"['Clear', 800, 298.72, 74]"
43831.44676,01/01/2020,10:43:20,[1],48,"['Clear', 800, 298.72, 74]"
43831.44797,01/01/2020,10:45:04,[1],17,"['Clear', 800, 298.74, 74]"
43831.44815,01/01/2020,10:45:20,[1],44,"['Clear', 800, 298.72, 74]"
43831.44824,01/01/2020,10:45:28,[0],56,"['Clear', 800, 298.72, 74]"
43831.4484,01/01/2020,10:45:42,[1],15,"['Clear', 800, 298.74, 74]"
43831.4485,01/01/2020,10:45:50,[0],46,"['Clear', 800, 298.72, 74]"
43831.44885,01/01/2020,10:46:20,[1],49,"['Clear', 800, 298.74, 74]"
43831.44954,01/01/2020,10:47:20,[1],97,"['Clear', 800, 298.72, 74]"
43831.45002,01/01/2020,10:48:02,[1],1,"['Clear', 800, 298.72, 74]"
43831.45024,01/01/2020,10:48:20,[1],87,"['Clear', 800, 298.72, 74]"
43831.45093,01/01/2020,10:49:20,[1],14,"['Clear', 800, 298.4, 78]"
43831.45175,01/01/2020,10:50:31,[1],15,"['Clear', 800, 298.4, 78]"
43831.45217,01/01/2020,10:51:07,[1],17,"['Clear', 800, 298.4, 78]"
43831.45226,01/01/2020,10:51:15,[0],11,"['Clear', 800, 298.74, 74]"
43831.45238,01/01/2020,10:51:26,[0],35,"['Clear', 800, 298.74, 74]"
43831.45301,01/01/2020,10:52:20,[1],0,"['Clear', 800, 298.4, 78]"
43831.45371,01/01/2020,10:53:20,[0],20,"['Clear', 800, 298.4, 78]"
43831.4538,01/01/2020,10:53:29,[1],33,"['Clear', 800, 298.74, 74]"
43831.45392,01/01/2020,10:53:39,[1],23,"['Clear', 800, 298.74, 74]"
43831.4544,01/01/2020,10:54:20,[0],21,"['Clear', 800, 298.4, 78]"
43831.4549,01/01/2020,10:55:04,[0],23,"['Clear', 800, 298.4, 78]"
43831.4551,01/01/2020,10:55:20,[1],16,"['Clear', 800, 298.74, 74]"
43831.45611,01/01/2020,10:56:48,[1],96,"['Clear', 800, 298.4, 78]"
43831.45649,01/01/2020,10:57:20,[0],86,"['Clear', 800, 298.4, 78]"
43831.45718,01/01/2020,10:58:20,[0],18,"['Clear', 800, 298.4, 78]"
43831.4573,01/01/2020,10:58:30,[1],58,"['Clear', 800, 298.4, 78]"
43831.45787,01/01/2020,10:59:20,[0],34,"['Clear', 800, 298.4, 78]"
43831.45839,01/01/2020,11:00:05,[1],78,"['Clear', 800, 298.4, 78]"
43831.45857,01/01/2020,11:00:20,[1],94,"['Clear', 800, 298.74, 74]"
43831.45866,01/01/2020,11:00:28,[1],93,"['Clear', 800, 298.4, 78]"
43831.45927,01/01/2020,11:01:21,[1],24,"['Clear', 800, 298.4, 78]"
43831.45972,01/01/2020,11:02:00,[1],98,"['Clear', 800, 298.4, 78]"
43831.45983,01/01/2020,11:02:10,[0],62,"['Clear', 800, 298.4, 78]"
43831.45993,01/01/2020,11:02:18,[1],62,"['Clear', 800, 298.4, 78]"
43831.46065,01/01/2020,11:03:20,[1],95,"['Clear', 800, 298.4, 78]"
43831.46135,01/01/2020,11:04:20,[1],74,"['Clear', 800, 298.4, 78]"
43831.46185,01/01/2020,11:05:04,[1],80,"['Clear', 800, 298.4, 78]"
43831.46201,01/01/2020,11:05:17,[0],51,"['Clear', 800, 298.4, 78]"
43831.4621,01/01/2020,11:05:26,[1],100,"['Clear', 800, 298.4, 78]"
43831.46219,01/01/2020,11:05:34,[1],89,"['Clear', 800, 298.4, 78]"
43831.46244,01/01/2020,11:05:54,[1],7,"['Clear', 800, 298.4, 78]"
43831.46269,01/01/2020,11:06:16,[0],16,"['Clear', 800, 298.4, 78]"
43831.46301,01/01/2020,11:06:44,[1],16,"['Clear', 800, 298.4, 78]"
43831.46343,01/01/2020,11:07:20,[0],80,"['Clear', 800, 298.4, 78]"
43831.46488,01/01/2020,11:09:26,[1],49,"['Clear', 800, 298.4, 78]"
43831.46533,01/01/2020,11:10:04,[1],34,"['Clear', 800, 298.4, 78]"
43831.46551,01/01/2020,11:10:20,[1],5,"['Clear', 800, 298.4, 78]"
43831.46561,01/01/2020,11:10:28,[1],89,"['Clear', 800, 298.21, 78]"
43831.4659,01/01/2020,11:10:54,[1],14,"['Clear', 800, 298.21, 78]"
43831.46619,01/01/2020,11:11:19,[0],71,"['Clear', 800, 298.21, 78]"
43831.46628,01/01/2020,11:11:27,[0],84,"['Clear', 800, 298.4, 78]"
43831.46674,01/01/2020,11:12:06,[0],80,"['Clear', 800, 298.21, 78]"
43831.4669,01/01/2020,11:12:20,[1],5,"['Clear', 800, 298.21, 78]"
43831.46739,01/01/2020,11:13:02,[1],64,"['Clear', 800, 298.21, 78]"
43831.46829,01/01/2020,11:14:20,[0],3,"['Clear', 800, 298.21, 78]"
43831.46881,01/01/2020,11:15:05,[1],28,"['Clear', 800, 298.21, 78]"
43831.46905,01/01/2020,11:15:26,[1],63,"['Clear', 800, 298.21, 78]"
43831.46916,01/01/2020,11:15:35,[1],24,"['Clear', 800, 298.21, 78]"
43831.46926,01/01/2020,11:15:44,[1],83,"['Clear', 800, 298.21, 78]"
43831.46942,01/01/2020,11:15:58,[1],71,"['Clear', 800, 298.21, 78]"
43831.46968,01/01/2020,11:16:20,[0],30,"['Clear', 800, 298.21, 78]"
43831.46977,01/01/2020,11:16:28,[1],58,"['Clear', 800, 298.21, 78]"
43831.47037,01/01/2020,11:17:20,[0],46,"['Clear', 800, 298.21, 78]"
43831.47107,01/01/2020,11:18:20,[1],57,"['Clear', 800, 298.21, 78]"
43831.47176,01/01/2020,11:19:20,[1],57,"['Clear', 800, 298.21, 78]"
43831.47228,01/01/2020,11:20:05,[1],82,"['Clear', 800, 298.21, 78]"
43831.47246,01/01/2020,11:20:20,[1],40,"['Clear', 800, 298.21, 78]"
43831.47255,01/01/2020,11:20:28,[1],14,"['Clear', 800, 298.21, 78]"
43831.47291,01/01/2020,11:21:00,[1],79,"['Clear', 800, 298.21, 78]"
43831.47315,01/01/2020,11:21:20,[1],68,"['Clear', 800, 298.21, 78]"
43831.4733,01/01/2020,11:21:34,[0],6,"['Clear', 800, 298, 78]"
43831.47341,01/01/2020,11:21:42,[0],29,"['Clear', 800, 298, 78]"
43831.4735,01/01/2020,11:21:50,[0],37,"['Clear', 800, 298.21, 78]"
43831.47385,01/01/2020,11:22:20,[1],60,"['Clear', 800, 298, 78]"
43831.47454,01/01/2020,11:23:20,[1],59,"['Clear', 800, 298, 78]"
43831.47494,01/01/2020,11:23:54,[1],8,"['Clear', 800, 298, 78]"
43831.47503,01/01/2020,11:24:02,[1],83,"['Clear', 800, 298, 78]"
43831.47516,01/01/2020,11:24:14,[1],66,"['Clear', 800, 298, 78]"
43831.47575,01/01/2020,11:25:05,[1],28,"['Clear', 800, 298, 78]"
43831.47593,01/01/2020,11:25:20,[0],71,"['Clear', 800, 298, 78]"
43831.47602,01/01/2020,11:25:28,[1],14,"['Clear', 800, 298, 78]"
43831.47612,01/01/2020,11:25:37,[1],35,"['Clear', 800, 298, 78]"
43831.47639,01/01/2020,11:26:00,[0],67,"['Clear', 800, 298, 78]"
43831.47662,01/01/2020,11:26:20,[0],47,"['Clear', 800, 298, 78]"
43831.47732,01/01/2020,11:27:20,[1],99,"['Clear', 800, 298, 78]"
43831.47746,01/01/2020,11:27:33,[0],0,"['Clear', 800, 298, 78]"
43831.47756,01/01/2020,11:27:41,[1],41,"['Clear', 800, 298, 78]"
43831.47801,01/01/2020,11:28:20,[1],65,"['Clear', 800, 298, 78]"
43831.47833,01/01/2020,11:28:48,[1],38,"['Clear', 800, 298, 78]"
43831.47843,01/01/2020,11:28:57,[0],3,"['Clear', 800, 298, 78]"
43831.47871,01/01/2020,11:29:20,[1],64,"['Clear', 800, 298, 78]"
43831.47897,01/01/2020,11:29:43,[1],75,"['Clear', 800, 298, 78]"
43831.4801,01/01/2020,11:31:20,[1],50,"['Clear', 800, 298, 78]"
43831.48067,01/01/2020,11:32:10,[0],65,"['Clear', 800, 298.01, 78]"
43831.48079,01/01/2020,11:32:20,[1],32,"['Clear', 800, 298.01, 78]"
43831.48148,01/01/2020,11:33:20,[0],35,"['Clear', 800, 298.01, 78]"
43831.48195,01/01/2020,11:34:01,[1],9,"['Clear', 800, 298, 78]"
43831.48205,01/01/2020,11:34:09,[1],77,"['Clear', 800, 298.01, 78]"
43831.48216,01/01/2020,11:34:19,[0],68,"['Clear', 800, 298.04, 78]"
43831.48227,01/01/2020,11:34:28,[0],0,"['Clear', 800, 298.04, 78]"
43831.48251,01/01/2020,11:34:49,[0],63,"['Clear', 800, 298.04, 78]"
43831.48261,01/01/2020,11:34:58,[0],35,"['Clear', 800, 298.04, 78]"
43831.4827,01/01/2020,11:35:05,[1],5,"['Clear', 800, 298.04, 78]"
43831.4828,01/01/2020,11:35:14,[0],51,"['Clear', 800, 298.04, 78]"
43831.48294,01/01/2020,11:35:26,[0],89,"['Clear', 800, 298.04, 78]"
43831.48303,01/01/2020,11:35:34,[0],15,"['Clear', 800, 298.01, 78]"
43831.48329,01/01/2020,11:35:56,[1],17,"['Clear', 800, 298.04, 78]"
43831.48348,01/01/2020,11:36:12,[0],89,"['Clear', 800, 298.01, 78]"
43831.48357,01/01/2020,11:36:21,[0],37,"['Clear', 800, 298.01, 78]"
43831.48366,01/01/2020,11:36:28,[0],74,"['Clear', 800, 298.04, 78]"
43831.48426,01/01/2020,11:37:20,[1],36,"['Clear', 800, 298.04, 78]"
43831.48446,01/01/2020,11:37:38,[1],24,"['Clear', 800, 298.04, 78]"
43831.48456,01/01/2020,11:37:46,[1],15,"['Clear', 800, 298.04, 78]"
43831.48481,01/01/2020,11:38:07,[0],30,"['Clear', 800, 298.04, 78]"
43831.48491,01/01/2020,11:38:16,[0],9,"['Clear', 800, 298.04, 78]"
43831.485,01/01/2020,11:38:24,[0],13,"['Clear', 800, 298.01, 78]"
43831.48532,01/01/2020,11:38:51,[1],76,"['Clear', 800, 298.01, 78]"
43831.48541,01/01/2020,11:38:59,[0],9,"['Clear', 800, 298.04, 78]"
43831.48551,01/01/2020,11:39:08,[1],27,"['Clear', 800, 298.04, 78]"
43831.48565,01/01/2020,11:39:20,[1],81,"['Clear', 800, 298.04, 78]"
43831.48616,01/01/2020,11:40:04,[1],88,"['Clear', 800, 298.04, 78]"
43831.48635,01/01/2020,11:40:20,[0],51,"['Clear', 800, 298.04, 78]"
43831.48644,01/01/2020,11:40:29,[1],97,"['Clear', 800, 298.01, 78]"
43831.48654,01/01/2020,11:40:37,[1],85,"['Clear', 800, 298.03, 78]"
43831.48669,01/01/2020,11:40:50,[0],49,"['Clear', 800, 298.01, 78]"
43831.48702,01/01/2020,11:41:18,[1],8,"['Clear', 800, 298.04, 78]"
43831.48713,01/01/2020,11:41:28,[1],68,"['Clear', 800, 298.04, 78]"
43831.48774,01/01/2020,11:42:20,[0],30,"['Clear', 800, 298.03, 78]"
43831.48843,01/01/2020,11:43:20,[0],36,"['Clear', 800, 298.04, 78]"
43831.489,01/01/2020,11:44:10,[0],10,"['Clear', 800, 298.04, 78]"
43831.48911,01/01/2020,11:44:19,[1],23,"['Clear', 800, 298.04, 78]"
43831.4892,01/01/2020,11:44:27,[1],68,"['Clear', 800, 298.02, 78]"
43831.48964,01/01/2020,11:45:04,[0],53,"['Clear', 800, 298.03, 78]"
43831.48982,01/01/2020,11:45:20,[1],76,"['Clear', 800, 298.02, 78]"
43831.48991,01/01/2020,11:45:29,[1],18,"['Clear', 800, 298.02, 78]"
43831.49021,01/01/2020,11:45:55,[0],17,"['Clear', 800, 298.03, 78]"
43831.49051,01/01/2020,11:46:20,[1],8,"['Clear', 800, 298.03, 78]"
43831.49172,01/01/2020,11:48:05,[1],87,"['Clear', 800, 298.03, 78]"
43831.49186,01/01/2020,11:48:17,[1],8,"['Clear', 800, 298.05, 78]"
43831.4926,01/01/2020,11:49:20,[1],42,"['Clear', 800, 298.02, 78]"
43831.49289,01/01/2020,11:49:46,[1],20,"['Clear', 800, 298.03, 78]"
43831.49311,01/01/2020,11:50:05,[1],8,"['Clear', 800, 298.05, 78]"
43831.49329,01/01/2020,11:50:20,[1],92,"['Clear', 800, 298.03, 78]"
43831.49338,01/01/2020,11:50:28,[0],68,"['Clear', 800, 298.05, 78]"
43831.49372,01/01/2020,11:50:57,[1],60,"['Clear', 800, 298, 78]"
43831.49394,01/01/2020,11:51:16,[1],21,"['Clear', 800, 298.03, 78]"
43831.49403,01/01/2020,11:51:24,[1],10,"['Clear', 800, 298.03, 78]"
43831.49413,01/01/2020,11:51:33,[1],2,"['Clear', 800, 298, 78]"
43831.49461,01/01/2020,11:52:14,[0],22,"['Clear', 800, 298.03, 78]"
43831.4947,01/01/2020,11:52:22,[1],89,"['Clear', 800, 298, 78]"
43831.4948,01/01/2020,11:52:30,[1],59,"['Clear', 800, 298.05, 78]"
43831.49509,01/01/2020,11:52:56,[1],21,"['Clear', 800, 298, 78]"
43831.49537,01/01/2020,11:53:20,[1],80,"['Clear', 800, 298.05, 78]"
43831.49584,01/01/2020,11:54:01,[0],97,"['Clear', 800, 298, 78]"
43831.49607,01/01/2020,11:54:20,[1],56,"['Clear', 800, 298.02, 78]"
43831.49646,01/01/2020,11:54:55,[0],7,"['Clear', 800, 298, 78]"
43831.49658,01/01/2020,11:55:04,[0],70,"['Clear', 800, 298, 78]"
43831.49676,01/01/2020,11:55:20,[1],34,"['Clear', 800, 298, 78]"
43831.49686,01/01/2020,11:55:29,[1],57,"['Clear', 800, 298, 78]"
43831.49696,01/01/2020,11:55:37,[1],41,"['Clear', 800, 298, 78]"
43831.49718,01/01/2020,11:55:56,[1],38,"['Clear', 800, 298, 78]"
43831.49746,01/01/2020,11:56:20,[0],100,"['Clear', 800, 298, 78]"
43831.49815,01/01/2020,11:57:20,[1],90,"['Clear', 800, 298.05, 78]"
43831.49885,01/01/2020,11:58:20,[1],68,"['Clear', 800, 298, 78]"
43831.49896,01/01/2020,11:58:30,[1],70,"['Clear', 800, 298, 78]"
43831.49954,01/01/2020,11:59:20,[1],26,"['Clear', 800, 297.81, 78]"
43831.50032,01/01/2020,12:00:28,[1],47,"['Clear', 800, 298, 78]"
43831.50041,01/01/2020,12:00:36,[0],90,"['Clear', 800, 297.81, 78]"
43831.5009,01/01/2020,12:01:18,[1],33,"['Clear', 800, 297.81, 78]"
43831.501,01/01/2020,12:01:27,[1],36,"['Clear', 800, 298, 78]"
43831.50124,01/01/2020,12:01:47,[0],46,"['Clear', 800, 298, 78]"
43831.5016,01/01/2020,12:02:19,[1],43,"['Clear', 800, 298, 78]"
43831.50232,01/01/2020,12:03:20,[0],21,"['Clear', 800, 297.81, 78]"
43831.50276,01/01/2020,12:03:58,[0],88,"['Clear', 800, 298, 78]"
43831.50301,01/01/2020,12:04:20,[1],94,"['Clear', 800, 297.81, 78]"
43831.50352,01/01/2020,12:05:04,[1],54,"['Clear', 800, 297.81, 78]"
43831.50371,01/01/2020,12:05:20,[1],4,"['Clear', 800, 297.81, 78]"
43831.5038,01/01/2020,12:05:29,[1],77,"['Clear', 800, 297.8, 78]"
43831.50389,01/01/2020,12:05:36,[1],54,"['Clear', 800, 297.81, 78]"
43831.50413,01/01/2020,12:05:57,[0],35,"['Clear', 800, 297.81, 78]"
43831.5044,01/01/2020,12:06:20,[1],29,"['Clear', 800, 297.81, 78]"
43831.5051,01/01/2020,12:07:20,[1],36,"['Clear', 800, 297.8, 78]"
43831.50579,01/01/2020,12:08:20,[0],26,"['Clear', 800, 297.8, 78]"
43831.5061,01/01/2020,12:08:47,[1],69,"['Clear', 800, 297.8, 78]"
43831.50648,01/01/2020,12:09:20,[0],87,"['Clear', 800, 297.8, 78]"
43831.50675,01/01/2020,12:09:44,[1],2,"['Clear', 800, 297.81, 78]"
43831.507,01/01/2020,12:10:05,[1],44,"['Clear', 800, 297.8, 78]"
43831.50727,01/01/2020,12:10:28,[0],81,"['Clear', 800, 297.81, 78]"
43831.50794,01/01/2020,12:11:26,[1],75,"['Clear', 800, 297.79, 78]"
43831.50806,01/01/2020,12:11:36,[1],11,"['Clear', 800, 297.81, 78]"
43831.50857,01/01/2020,12:12:20,[0],17,"['Clear', 800, 297.81, 78]"
43831.50904,01/01/2020,12:13:01,[0],90,"['Clear', 800, 297.79, 78]"
43831.50933,01/01/2020,12:13:26,[1],70,"['Clear', 800, 297.79, 78]"
43831.50953,01/01/2020,12:13:43,[0],69,"['Clear', 800, 297.79, 78]"
43831.50964,01/01/2020,12:13:53,[0],96,"['Clear', 800, 297.81, 78]"
43831.50976,01/01/2020,12:14:03,[0],53,"['Clear', 800, 297.79, 78]"
43831.50996,01/01/2020,12:14:20,[1],16,"['Clear', 800, 297.79, 78]"
43831.51074,01/01/2020,12:15:28,[0],19,"['Clear', 800, 297.81, 78]"
43831.51091,01/01/2020,12:15:43,[1],7,"['Clear', 800, 297.79, 78]"
43831.51101,01/01/2020,12:15:51,[0],45,"['Clear', 800, 297.85, 78]"
43831.51122,01/01/2020,12:16:09,[1],66,"['Clear', 800, 297.66, 78]"
