,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
26841,44:03.2,10/01/2020,06:44:03,0,37,"['Clouds', 802, 303.1, 58]",'Clouds', 802, 303.1, 58,['detection error']
26843,45:05.1,10/01/2020,06:45:05,0,59,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26844,45:36.3,10/01/2020,06:45:36,0,73,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26846,46:25.1,10/01/2020,06:46:25,0,95,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26849,47:11.5,10/01/2020,06:47:11,1,70,"['Clouds', 802, 303.1, 58]",'Clouds', 802, 303.1, 58,['detection error']
26851,48:04.1,10/01/2020,06:48:04,0,23,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26856,50:05.0,10/01/2020,06:50:05,0,74,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26860,51:17.3,10/01/2020,06:51:17,0,71,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26861,51:32.4,10/01/2020,06:51:32,1,13,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26865,52:53.4,10/01/2020,06:52:53,0,7,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26866,53:07.0,10/01/2020,06:53:07,0,9,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26872,55:38.0,10/01/2020,06:55:38,1,2,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26873,56:10.2,10/01/2020,06:56:10,1,36,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26878,56:59.2,10/01/2020,06:56:59,1,82,"['Clouds', 802, 302.87, 58]",'Clouds', 802, 302.87, 58,['detection error']
26885,59:46.2,10/01/2020,06:59:46,1,3,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26886,59:57.4,10/01/2020,06:59:57,0,0,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26888,00:23.2,10/01/2020,07:00:23,1,1,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26892,02:33.3,10/01/2020,07:02:33,1,23,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26893,02:42.3,10/01/2020,07:02:42,1,64,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26895,03:03.4,10/01/2020,07:03:03,1,71,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26897,03:19.3,10/01/2020,07:03:19,0,45,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26898,04:40.0,10/01/2020,07:04:40,1,53,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26906,06:55.4,10/01/2020,07:06:55,1,40,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26907,07:19.3,10/01/2020,07:07:19,1,33,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26908,07:40.2,10/01/2020,07:07:40,1,95,"['Clouds', 802, 302.59, 70]",'Clouds', 802, 302.59, 70,['detection error']
26910,08:12.2,10/01/2020,07:08:12,1,85,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26914,10:03.3,10/01/2020,07:10:03,0,14,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26915,10:11.1,10/01/2020,07:10:11,1,29,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26916,10:51.3,10/01/2020,07:10:51,0,43,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26918,11:29.4,10/01/2020,07:11:29,0,3,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26920,12:26.5,10/01/2020,07:12:26,1,17,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26924,13:34.4,10/01/2020,07:13:34,1,19,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26925,13:43.0,10/01/2020,07:13:43,1,42,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26926,13:56.5,10/01/2020,07:13:56,1,77,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26931,15:04.4,10/01/2020,07:15:04,1,80,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26935,15:46.1,10/01/2020,07:15:46,1,14,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26938,16:13.0,10/01/2020,07:16:13,1,35,"['Clouds', 802, 302.47, 70]",'Clouds', 802, 302.47, 70,['detection error']
26944,17:24.3,10/01/2020,07:17:24,1,95,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26945,17:32.2,10/01/2020,07:17:32,1,6,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26951,18:39.5,10/01/2020,07:18:39,1,21,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26952,18:47.2,10/01/2020,07:18:47,1,47,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26954,19:10.1,10/01/2020,07:19:10,1,26,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26956,20:35.3,10/01/2020,07:20:35,0,20,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26957,20:43.5,10/01/2020,07:20:43,1,24,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26959,21:11.3,10/01/2020,07:21:11,1,12,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26960,21:19.2,10/01/2020,07:21:19,0,94,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26961,21:43.2,10/01/2020,07:21:43,0,19,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26968,23:53.1,10/01/2020,07:23:53,1,42,"['Clouds', 802, 302.65, 66]",'Clouds', 802, 302.65, 66,['detection error']
26969,24:12.3,10/01/2020,07:24:12,0,38,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26972,25:12.2,10/01/2020,07:25:12,1,45,"['Clouds', 802, 302.57, 70]",'Clouds', 802, 302.57, 70,['detection error']
26973,25:20.4,10/01/2020,07:25:20,0,50,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26976,26:43.3,10/01/2020,07:26:43,1,16,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26977,26:54.2,10/01/2020,07:26:54,1,43,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26980,27:38.1,10/01/2020,07:27:38,1,33,"['Clouds', 802, 302.65, 66]",'Clouds', 802, 302.65, 66,['detection error']
26981,27:46.0,10/01/2020,07:27:46,1,93,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26983,28:26.1,10/01/2020,07:28:26,1,63,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26984,28:36.1,10/01/2020,07:28:36,0,30,"['Clouds', 802, 302.65, 66]",'Clouds', 802, 302.65, 66,['detection error']
26987,29:29.5,10/01/2020,07:29:29,1,79,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26988,29:37.4,10/01/2020,07:29:37,0,72,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26991,30:32.4,10/01/2020,07:30:32,1,0,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26995,31:38.1,10/01/2020,07:31:38,1,70,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26996,31:46.0,10/01/2020,07:31:46,0,24,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
26997,32:32.2,10/01/2020,07:32:32,0,46,"['Clouds', 802, 302.65, 66]",'Clouds', 802, 302.65, 66,['detection error']
26998,32:40.4,10/01/2020,07:32:40,0,46,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
27003,35:05.0,10/01/2020,07:35:05,1,0,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27009,36:51.5,10/01/2020,07:36:51,0,77,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27011,37:37.4,10/01/2020,07:37:37,0,92,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27012,38:03.3,10/01/2020,07:38:03,1,64,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27013,38:11.4,10/01/2020,07:38:11,0,68,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27015,38:30.0,10/01/2020,07:38:30,0,97,"['Clouds', 802, 302.64, 66]",'Clouds', 802, 302.64, 66,['detection error']
27018,40:01.2,10/01/2020,07:40:01,0,0,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27021,40:45.4,10/01/2020,07:40:45,1,43,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27022,40:54.0,10/01/2020,07:40:54,0,53,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['pedestrian', 'pedestrian', 'pedestrian', 'uncertain']"
27027,43:09.3,10/01/2020,07:43:09,1,90,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['pedestrian', 'uncertain', 'uncertain']"
27028,43:21.2,10/01/2020,07:43:21,1,64,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27030,43:52.3,10/01/2020,07:43:52,0,87,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,['detection error']
27032,44:41.3,10/01/2020,07:44:41,0,15,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['pedestrian', 'pedestrian', 'uncertain', 'uncertain']"
27033,44:49.2,10/01/2020,07:44:49,0,7,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['pedestrian', 'pedestrian', 'uncertain', 'uncertain']"
27034,47:13.1,10/01/2020,07:47:13,0,53,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['uncertain', 'uncertain']"
27035,47:22.4,10/01/2020,07:47:22,1,34,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27036,47:30.3,10/01/2020,07:47:30,0,78,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['uncertain', 'uncertain']"
27039,48:28.1,10/01/2020,07:48:28,1,13,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27040,48:36.3,10/01/2020,07:48:36,0,34,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27041,48:51.4,10/01/2020,07:48:51,0,52,"['Clouds', 802, 302.53, 66]",'Clouds', 802, 302.53, 66,"['uncertain', 'uncertain']"
27042,48:59.1,10/01/2020,07:48:59,0,87,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27043,49:07.5,10/01/2020,07:49:07,1,68,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27044,50:08.3,10/01/2020,07:50:08,1,47,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27045,50:17.1,10/01/2020,07:50:17,1,55,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27052,52:14.4,10/01/2020,07:52:14,1,48,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27053,52:58.4,10/01/2020,07:52:58,1,48,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27054,53:06.3,10/01/2020,07:53:06,0,21,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27055,53:19.3,10/01/2020,07:53:19,1,0,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27056,53:27.5,10/01/2020,07:53:27,1,28,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27057,53:50.4,10/01/2020,07:53:50,1,90,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27060,54:58.4,10/01/2020,07:54:58,0,3,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27062,55:23.1,10/01/2020,07:55:23,0,21,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain', 'uncertain']"
27063,55:31.3,10/01/2020,07:55:31,1,26,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27066,56:31.1,10/01/2020,07:56:31,0,90,"['Clouds', 802, 302.3, 66]",'Clouds', 802, 302.3, 66,['uncertain']
27069,56:54.4,10/01/2020,07:56:54,1,8,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,"['uncertain', 'uncertain']"
27070,57:11.3,10/01/2020,07:57:11,0,46,"['Clouds', 802, 302.3, 66]",'Clouds', 802, 302.3, 66,['uncertain']
27074,57:46.2,10/01/2020,07:57:46,0,41,"['Clouds', 802, 302.31, 66]",'Clouds', 802, 302.31, 66,['uncertain']
27076,58:58.3,10/01/2020,07:58:58,1,3,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27077,59:10.0,10/01/2020,07:59:10,1,74,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27080,59:47.1,10/01/2020,07:59:47,1,51,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27088,01:52.1,10/01/2020,08:01:52,1,34,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27090,03:02.1,10/01/2020,08:03:02,0,84,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27093,03:51.2,10/01/2020,08:03:51,0,25,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27098,08:37.4,10/01/2020,08:08:37,1,51,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27100,09:00.4,10/01/2020,08:09:00,0,56,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,"['pedestrian', 'uncertain']"
27101,09:08.1,10/01/2020,08:09:08,1,10,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27103,09:24.3,10/01/2020,08:09:24,1,11,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27104,09:32.5,10/01/2020,08:09:32,1,44,"['Clouds', 802, 302.2, 66]",'Clouds', 802, 302.2, 66,['uncertain']
27108,11:04.4,10/01/2020,08:11:04,1,68,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27109,11:12.3,10/01/2020,08:11:12,1,12,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,"['uncertain', 'uncertain', 'uncertain']"
27110,11:29.0,10/01/2020,08:11:29,1,36,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,"['uncertain', 'uncertain']"
27113,12:12.4,10/01/2020,08:12:12,0,44,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,"['pedestrian', 'uncertain']"
27116,13:28.0,10/01/2020,08:13:28,1,20,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,['uncertain']
27117,13:40.2,10/01/2020,08:13:40,0,10,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,['uncertain']
27118,13:48.2,10/01/2020,08:13:48,0,87,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,['uncertain']
27119,13:56.3,10/01/2020,08:13:56,1,69,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27120,14:04.1,10/01/2020,08:14:04,1,33,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27121,14:14.3,10/01/2020,08:14:14,0,43,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27122,14:23.5,10/01/2020,08:14:23,1,86,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27124,14:56.3,10/01/2020,08:14:56,0,13,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,"['pedestrian', 'uncertain']"
27125,15:04.4,10/01/2020,08:15:04,0,68,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,['uncertain']
27126,15:41.1,10/01/2020,08:15:41,1,10,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,['uncertain']
27134,17:45.1,10/01/2020,08:17:45,0,12,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,"['pedestrian', 'uncertain']"
27136,18:06.5,10/01/2020,08:18:06,1,12,"['Clouds', 802, 301.99, 66]",'Clouds', 802, 301.99, 66,"['pedestrian', 'uncertain']"
27137,18:14.4,10/01/2020,08:18:14,1,65,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,['uncertain']
27143,19:30.1,10/01/2020,08:19:30,0,2,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,['uncertain']
27144,19:38.1,10/01/2020,08:19:38,0,14,"['Clouds', 802, 302.29, 66]",'Clouds', 802, 302.29, 66,['uncertain']
27146,20:29.2,10/01/2020,08:20:29,1,24,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,"['pedestrian', 'uncertain']"
27147,20:47.4,10/01/2020,08:20:47,0,98,"['Clouds', 802, 302.15, 66]",'Clouds', 802, 302.15, 66,"['pedestrian', 'uncertain']"
27150,21:20.2,10/01/2020,08:21:20,0,0,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,"['pedestrian', 'uncertain']"
27154,22:03.1,10/01/2020,08:22:03,1,79,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27155,22:12.3,10/01/2020,08:22:12,0,67,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,"['pedestrian', 'uncertain']"
27156,22:40.2,10/01/2020,08:22:40,1,54,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27157,22:58.4,10/01/2020,08:22:58,1,97,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,"['pedestrian', 'uncertain']"
27159,23:36.3,10/01/2020,08:23:36,1,83,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27160,23:53.3,10/01/2020,08:23:53,1,3,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27161,24:02.2,10/01/2020,08:24:02,0,59,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,['uncertain']
27163,24:37.4,10/01/2020,08:24:37,0,88,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,['uncertain']
27165,25:01.5,10/01/2020,08:25:01,1,65,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['pedestrian', 'uncertain']"
27166,25:09.4,10/01/2020,08:25:09,1,57,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['pedestrian', 'uncertain']"
27167,25:18.2,10/01/2020,08:25:18,1,61,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27168,25:30.1,10/01/2020,08:25:30,1,63,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,"['pedestrian', 'uncertain']"
27171,26:11.2,10/01/2020,08:26:11,0,5,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,['uncertain']
27172,26:19.4,10/01/2020,08:26:19,0,28,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27173,26:36.3,10/01/2020,08:26:36,1,23,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27174,26:44.0,10/01/2020,08:26:44,0,94,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27177,27:07.4,10/01/2020,08:27:07,1,18,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27178,27:15.4,10/01/2020,08:27:15,1,72,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27179,27:24.1,10/01/2020,08:27:24,0,29,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27180,27:32.5,10/01/2020,08:27:32,0,91,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27182,27:49.4,10/01/2020,08:27:49,1,34,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,['uncertain']
27184,28:21.1,10/01/2020,08:28:21,1,7,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,"['pedestrian', 'uncertain']"
27189,29:15.3,10/01/2020,08:29:15,1,83,"['Clouds', 802, 302.43, 66]",'Clouds', 802, 302.43, 66,['uncertain']
27190,29:23.1,10/01/2020,08:29:23,1,90,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27194,30:14.4,10/01/2020,08:30:14,1,48,"['Rain', 520, 302.05, 70]",'Rain', 520, 302.05, 70,"['pedestrian', 'uncertain']"
27195,30:36.2,10/01/2020,08:30:36,1,4,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['pedestrian', 'uncertain']"
27200,31:44.2,10/01/2020,08:31:44,1,41,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27201,31:52.1,10/01/2020,08:31:52,0,1,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27204,32:16.5,10/01/2020,08:32:16,0,89,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27205,32:24.2,10/01/2020,08:32:24,1,32,"['Rain', 520, 301.92, 70]",'Rain', 520, 301.92, 70,['uncertain']
27207,32:40.1,10/01/2020,08:32:40,1,14,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27211,33:11.4,10/01/2020,08:33:11,1,40,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['pedestrian', 'uncertain']"
27213,33:44.3,10/01/2020,08:33:44,1,81,"['Rain', 520, 301.92, 70]",'Rain', 520, 301.92, 70,"['pedestrian', 'uncertain']"
27214,34:02.2,10/01/2020,08:34:02,0,51,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27216,34:19.2,10/01/2020,08:34:19,0,5,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['pedestrian', 'uncertain']"
27219,34:55.5,10/01/2020,08:34:55,0,62,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,"['uncertain', 'uncertain']"
27223,35:44.0,10/01/2020,08:35:44,0,30,"['Rain', 520, 301.92, 70]",'Rain', 520, 301.92, 70,['uncertain']
27226,36:08.5,10/01/2020,08:36:08,1,100,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27228,36:34.3,10/01/2020,08:36:34,0,58,"['Rain', 520, 301.92, 70]",'Rain', 520, 301.92, 70,['uncertain']
27232,39:02.1,10/01/2020,08:39:02,1,35,"['Rain', 520, 301.92, 70]",'Rain', 520, 301.92, 70,['uncertain']
27235,39:59.3,10/01/2020,08:39:59,1,75,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,"['pedestrian', 'uncertain']"
27236,40:07.2,10/01/2020,08:40:07,0,19,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,['uncertain']
27240,41:26.5,10/01/2020,08:41:26,0,57,"['Rain', 520, 301.91, 70]",'Rain', 520, 301.91, 70,['uncertain']
27243,41:51.2,10/01/2020,08:41:51,1,46,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27246,43:02.3,10/01/2020,08:43:02,0,93,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27248,43:32.4,10/01/2020,08:43:32,1,32,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27252,44:15.5,10/01/2020,08:44:15,1,21,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27253,44:23.4,10/01/2020,08:44:23,1,57,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27254,44:34.3,10/01/2020,08:44:34,1,1,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,['uncertain']
27259,45:37.4,10/01/2020,08:45:37,0,76,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,['uncertain']
27260,45:45.4,10/01/2020,08:45:45,1,90,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,['uncertain']
27262,46:24.4,10/01/2020,08:46:24,1,24,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27265,47:41.3,10/01/2020,08:47:41,1,30,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,['uncertain']
27269,48:18.3,10/01/2020,08:48:18,1,39,"['Rain', 520, 301.08, 70]",'Rain', 520, 301.08, 70,"['pedestrian', 'uncertain']"
27270,48:26.4,10/01/2020,08:48:26,1,51,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,"['pedestrian', 'uncertain']"
27283,51:43.0,10/01/2020,08:51:43,0,76,"['Clouds', 803, 300.7, 74]",'Clouds', 803, 300.7, 74,"['uncertain', 'uncertain']"
27287,52:47.3,10/01/2020,08:52:47,1,34,"['Rain', 520, 301.22, 70]",'Rain', 520, 301.22, 70,"['uncertain', 'uncertain']"
27290,53:24.2,10/01/2020,08:53:24,0,37,"['Clouds', 803, 300.7, 74]",'Clouds', 803, 300.7, 74,['uncertain']
27291,53:34.1,10/01/2020,08:53:34,0,36,"['Clouds', 803, 300.7, 74]",'Clouds', 803, 300.7, 74,['uncertain']
27292,53:42.5,10/01/2020,08:53:42,1,100,"['Clouds', 803, 300.7, 74]",'Clouds', 803, 300.7, 74,"['uncertain', 'uncertain']"
27293,53:51.4,10/01/2020,08:53:51,0,91,"['Clouds', 803, 300.7, 74]",'Clouds', 803, 300.7, 74,['uncertain']
27294,54:02.3,10/01/2020,08:54:02,1,77,"['Clouds', 803, 300.55, 74]",'Clouds', 803, 300.55, 74,"['uncertain', 'uncertain']"
